GEOID,NAME,type,tot_popE_2012,tot_popE_2013,tot_popE_2014,tot_popE_2015,tot_popE_2016,tot_popE_2017,tot_popE_2018,tot_popE_2019,med_incE_2012,med_incE_2013,med_incE_2014,med_incE_2015,med_incE_2016,med_incE_2017,med_incE_2018,med_incE_2019,giniE_2012,giniE_2013,giniE_2014,giniE_2015,giniE_2016,giniE_2017,giniE_2018,giniE_2019,pop_u18E_2012,pop_u18E_2013,pop_u18E_2014,pop_u18E_2015,pop_u18E_2016,pop_u18E_2017,pop_u18E_2018,pop_u18E_2019,pop_bpE_2012,pop_bpE_2013,pop_bpE_2014,pop_bpE_2015,pop_bpE_2016,pop_bpE_2017,pop_bpE_2018,pop_bpE_2019,bp_u18E_2012,bp_u18E_2013,bp_u18E_2014,bp_u18E_2015,bp_u18E_2016,bp_u18E_2017,bp_u18E_2018,bp_u18E_2019,bp_per_2012,bp_per_2013,bp_per_2014,bp_per_2015,bp_per_2016,bp_per_2017,bp_per_2018,bp_per_2019,cbp_per_2012,cbp_per_2013,cbp_per_2014,cbp_per_2015,cbp_per_2016,cbp_per_2017,cbp_per_2018,cbp_per_2019
48439113909,"Census Tract 1139.09, Tarrant County, Texas",Tract,6710,6660,6868,7106,7272,7508,7301,7082,204327,193348,183125,194861,206060,209740,228692,237054,0.4645,0.4744,0.4784,0.4896,0.4887,0.4517,0.4229,0.4244,2403,2339,2509,2543,2628,2577,2424,2130,336,335,338,322,307,251,296,265,188,188,150,147,131,93,108,42,0.0500745156482861,0.0503003003003003,0.0492137449039022,0.0453138193076274,0.0422167216721672,0.0334310069259457,0.0405423914532256,0.0374188082462581,0.0782355389096962,0.0803762291577597,0.0597847748106816,0.0578057412504916,0.0498477929984779,0.0360884749708964,0.0445544554455446,0.0197183098591549
48439113910,"Census Tract 1139.10, Tarrant County, Texas",Tract,7849,8587,9105,9618,10011,10150,10606,10997,126550,126830,140449,150840,171146,179975,183185,192844,0.4633,0.476,0.4694,0.4528,0.454,0.4415,0.4141,0.4103,2055,2512,2746,2839,3002,2899,3023,2965,355,338,324,244,286,183,269,363,71,50,42,9,53,48,58,59,0.0452286915530641,0.0393618260160708,0.0355848434925865,0.0253690996049075,0.0285685745679752,0.0180295566502463,0.0253630020742976,0.0330090024552151,0.0345498783454988,0.0199044585987261,0.0152949745083758,0.00317013032758013,0.0176548967355097,0.0165574335977923,0.0191862388355938,0.0198988195615514
48439113911,"Census Tract 1139.11, Tarrant County, Texas",Tract,6967,7350,7788,8031,8877,9488,9458,9656,63773,60079,62903,59375,67703,67439,73491,78320,0.415,0.4437,0.4572,0.475,0.4607,0.4899,0.4632,0.4599,1779,1993,2151,2312,2402,2390,2335,2306,484,611,756,859,940,979,969,832,167,202,329,357,388,394,453,362,0.0694703602698436,0.0831292517006803,0.0970724191063174,0.106960527954178,0.105891630055199,0.103182967959528,0.102452949883696,0.0861640430820216,0.0938729623383924,0.101354741595585,0.152952115295212,0.154411764705882,0.161532056619484,0.164853556485356,0.194004282655246,0.156981786643539
48439113912,"Census Tract 1139.12, Tarrant County, Texas",Tract,5989,6044,6095,6150,6188,6342,6394,6337,128806,129924,131051,131869,132338,142794,150851,151042,0.3986,0.3841,0.4149,0.4257,0.4135,0.3598,0.3557,0.3554,1880,1712,1702,1630,1714,1736,1724,1712,283,251,341,156,71,92,39,13,144,121,147,30,0,0,0,0,0.0472532977124729,0.0415287888815354,0.0559474979491386,0.0253658536585366,0.0114738202973497,0.0145064648375907,0.00609946825148577,0.00205144390089948,0.0765957446808511,0.070677570093458,0.0863689776733255,0.0184049079754601,0,0,0,0
48439113916,"Census Tract 1139.16, Tarrant County, Texas",Tract,4267,4273,4541,4717,4729,4374,4311,4336,42392,53333,53137,54785,58250,61962,61588,63693,0.4066,0.3929,0.3997,0.3781,0.3673,0.3567,0.3554,0.3212,1254,1226,1311,1365,1219,991,926,948,789,666,700,734,722,416,338,232,294,240,247,285,275,118,97,61,0.184907429107101,0.155862391762228,0.154151068046686,0.15560737757049,0.15267498414041,0.0951074531321445,0.0784040825794479,0.0535055350553506,0.23444976076555,0.195758564437194,0.188405797101449,0.208791208791209,0.225594749794914,0.119071644803229,0.10475161987041,0.0643459915611814
48439113917,"Census Tract 1139.17, Tarrant County, Texas",Tract,6201,6141,6785,6884,7790,7744,8080,7844,62566,64545,67025,73269,71681,73573,72208,76515,0.3424,0.3883,0.4255,0.4161,0.4091,0.422,0.4046,0.3439,1926,1875,2151,2120,2403,2322,2458,2086,767,541,975,908,1186,1126,1562,1106,434,260,551,548,699,654,898,560,0.123689727463312,0.0880964012375835,0.143699336772292,0.131900058105752,0.152246469833119,0.145402892561983,0.193316831683168,0.140999490056094,0.22533748701973,0.138666666666667,0.256159925615993,0.258490566037736,0.290886392009988,0.281653746770026,0.365337672904801,0.268456375838926
48439113918,"Census Tract 1139.18, Tarrant County, Texas",Tract,5154,5135,5073,5561,5322,5634,5743,5953,57320,59167,59673,62159,60040,64730,65700,69968,0.3225,0.318,0.3243,0.3123,0.3265,0.3297,0.3221,0.3122,1325,1271,1232,1514,1429,1583,1724,1719,96,139,194,189,248,317,305,400,30,31,47,26,66,106,108,99,0.0186263096623981,0.0270691333982473,0.0382416715947171,0.03398669304082,0.0465990229237129,0.0562655307064253,0.0531081316385165,0.0671930119267596,0.0226415094339623,0.024390243902439,0.0381493506493506,0.0171730515191546,0.046186144156753,0.0669614655716993,0.0626450116009281,0.0575916230366492
48439113919,"Census Tract 1139.19, Tarrant County, Texas",Tract,7613,7581,7769,7619,7876,7716,7684,7470,103405,106618,98542,112770,99661,100588,103872,111801,0.3351,0.3388,0.3362,0.3292,0.3408,0.3521,0.3501,0.3541,2455,2362,2269,2199,2302,2196,2172,2085,283,368,467,459,387,250,303,178,90,145,197,205,131,102,91,33,0.037173256272166,0.048542408653212,0.0601106963573175,0.0602441265257908,0.0491366175723718,0.0324002073613271,0.0394325871941697,0.0238286479250335,0.0366598778004073,0.0613886536833192,0.0868223887174967,0.0932241928149159,0.0569070373588184,0.046448087431694,0.0418968692449355,0.0158273381294964
48439113920,"Census Tract 1139.20, Tarrant County, Texas",Tract,5258,5306,5515,5609,5873,6183,6088,6353,96250,91019,93371,98854,96500,93523,105273,117672,0.3059,0.3005,0.2885,0.2832,0.2679,0.2787,0.2672,0.2554,1626,1673,1732,1817,1980,2073,1968,1923,13,22,26,17,66,72,64,100,0,0,0,0,30,24,24,24,0.00247242297451503,0.00414624952883528,0.00471441523118767,0.00303084328757354,0.0112378682104546,0.0116448326055313,0.0105124835742444,0.0157405949944908,0,0,0,0,0.0151515151515152,0.0115774240231548,0.0121951219512195,0.0124804992199688
48439113921,"Census Tract 1139.21, Tarrant County, Texas",Tract,18947,21550,23062,24856,24231,25508,26246,26455,92986,91292,92251,93105,92139,107797,105807,104274,0.3164,0.3228,0.3316,0.3159,0.3375,0.3091,0.3218,0.3479,6516,7458,7957,8517,8438,8506,8527,8479,934,919,919,306,418,315,1039,1226,459,456,433,43,40,33,36,40,0.0492954029661688,0.0426450116009281,0.0398491024195647,0.0123109108464757,0.0172506293590855,0.0123490669593853,0.0395869846833803,0.0463428463428463,0.0704419889502762,0.0611423974255833,0.0544174940304135,0.00504872607725725,0.00474045982460299,0.00387961438984246,0.00422188342910754,0.00471753744545347
48439113922,"Census Tract 1139.22, Tarrant County, Texas",Tract,18301,18847,19335,19723,20373,20322,19562,18730,90285,96438,97990,93989,98231,96451,95828,97228,0.3248,0.3756,0.3695,0.3813,0.3708,0.3987,0.3486,0.3294,6589,6831,6934,6593,6534,6586,6246,5357,1300,1238,1409,985,611,537,475,417,733,690,824,327,103,71,48,26,0.0710343697065734,0.0656868467130047,0.0728730281872252,0.0499416924402981,0.0299906739311834,0.026424564511367,0.0242817707800838,0.0222637479978644,0.111246016087418,0.101010101010101,0.118834727430055,0.0495980585469437,0.0157636975818794,0.010780443364713,0.00768491834774256,0.00485346275900691
48439113923,"Census Tract 1139.23, Tarrant County, Texas",Tract,3017,3052,3433,3445,3668,3884,3946,3909,68095,60530,63566,62898,75000,74977,77373,76551,0.2903,0.3645,0.3865,0.3894,0.3729,0.3812,0.3381,0.378,918,889,946,943,892,926,952,953,82,43,112,71,127,203,224,190,0,0,0,0,24,30,31,29,0.0271793172025191,0.014089121887287,0.0326245266530731,0.0206095791001451,0.0346237731733915,0.0522657054582904,0.0567663456664977,0.048605781529803,0,0,0,0,0.0269058295964126,0.0323974082073434,0.032563025210084,0.0304302203567681
48439113924,"Census Tract 1139.24, Tarrant County, Texas",Tract,5058,5616,5145,5186,5411,5586,5298,5427,68277,64982,63293,57833,64773,66908,68056,80643,0.2564,0.2862,0.3031,0.3225,0.3576,0.3846,0.3813,0.3775,1786,1958,1811,1821,1813,1753,1429,1462,453,763,580,428,509,769,699,668,99,200,178,211,248,315,261,242,0.0895610913404508,0.135861823361823,0.112730806608358,0.0825298881604319,0.0940676399926077,0.137665592552811,0.13193657984145,0.123088262391745,0.055431131019037,0.102145045965271,0.0982882385422418,0.115870400878638,0.136789851075565,0.17969195664575,0.182645206438069,0.165526675786594
48439113925,"Census Tract 1139.25, Tarrant County, Texas",Tract,4112,3967,4019,4152,4119,4247,4173,4079,72750,68456,69274,67805,72765,71641,74125,74088,0.2746,0.3198,0.3313,0.301,0.297,0.2827,0.2732,0.2945,1203,1184,1233,1178,1087,1199,1073,959,326,486,564,427,319,310,220,206,234,319,351,213,72,69,43,33,0.0792801556420233,0.12251071338543,0.140333416272705,0.102842003853565,0.0774459820344744,0.072992700729927,0.052719865803978,0.0505025741603334,0.194513715710723,0.269425675675676,0.284671532846715,0.18081494057725,0.0662373505059798,0.0575479566305254,0.0400745573159366,0.0344108446298227
48439113926,"Census Tract 1139.26, Tarrant County, Texas",Tract,12394,13328,13952,15222,17296,19835,22404,27285,79170,82808,83476,84444,88125,91934,94744,95478,0.3304,0.3089,0.3071,0.2778,0.2753,0.3375,0.3418,0.3346,4209,4367,4234,4574,4958,6064,6733,8200,810,871,611,550,479,356,506,622,371,381,181,124,100,40,150,179,0.0653542036469259,0.0653511404561825,0.043793004587156,0.0361319143345158,0.0276942645698427,0.0179480715906226,0.0225852526334583,0.0227964082829393,0.0881444523639819,0.0872452484543165,0.0427491733585262,0.0271097507651946,0.0201694231544978,0.00659630606860158,0.0222783306104263,0.0218292682926829
48439113927,"Census Tract 1139.27, Tarrant County, Texas",Tract,11725,12207,12746,14068,14486,14860,16700,17979,86771,90657,91531,91062,92476,97383,98974,104412,0.2486,0.2747,0.2723,0.278,0.2986,0.2836,0.2734,0.2915,4062,4218,4275,4495,4726,4764,5548,6035,131,327,556,666,919,912,655,571,70,161,306,350,455,423,280,213,0.0111727078891258,0.026787908577046,0.043621528322611,0.0473414842195053,0.063440563302499,0.0613728129205922,0.0392215568862276,0.0317592747093832,0.017232890201871,0.0381697486960645,0.071578947368421,0.0778642936596218,0.0962759204401185,0.0887909319899244,0.0504686373467916,0.0352941176470588
48439113928,"Census Tract 1139.28, Tarrant County, Texas",Tract,8264,8775,8692,8911,9552,9825,10966,10988,79193,81372,79521,81750,84059,88769,95000,93922,0.2396,0.2324,0.2408,0.255,0.2801,0.2991,0.3009,0.2996,2875,3199,3102,3125,3281,3426,3583,3801,40,80,73,118,173,197,256,217,19,47,45,38,55,59,17,20,0.00484027105517909,0.00911680911680912,0.00839852738150023,0.0132420603748176,0.0181113902847571,0.0200508905852417,0.0233448841874886,0.019748816891154,0.00660869565217391,0.0146920912785245,0.0145067698259188,0.01216,0.0167631819567205,0.017221249270286,0.00474462740720067,0.00526177321757432
48439113929,"Census Tract 1139.29, Tarrant County, Texas",Tract,8900,9267,9236,9188,9385,9518,9228,9343,109875,102938,104485,101950,106593,111087,118750,129044,0.2725,0.3071,0.2949,0.2745,0.2918,0.3014,0.2967,0.2875,3439,3485,3698,3663,3428,3273,3073,2973,106,184,127,79,121,130,28,42,9,43,43,40,53,55,0,0,0.0119101123595506,0.0198554008848603,0.0137505413598961,0.00859817152808011,0.0128929142248269,0.0136583315822652,0.00303424360641526,0.00449534410788826,0.00261703983716197,0.012338593974175,0.0116279069767442,0.0109200109200109,0.015460910151692,0.0168041552092881,0,0
48439114003,"Census Tract 1140.03, Tarrant County, Texas",Tract,7856,7905,8123,8848,8877,8820,9284,8852,64184,70329,71250,72790,76976,78778,79867,79867,0.3108,0.323,0.3125,0.3195,0.3202,0.3146,0.3093,0.3151,2655,2449,2495,2803,2616,2648,2676,2409,486,513,586,840,523,525,446,339,198,230,248,356,206,157,144,89,0.0618635437881874,0.0648956356736243,0.072140834666995,0.0949367088607595,0.0589163005519883,0.0595238095238095,0.0480396380870315,0.0382964301852689,0.0745762711864407,0.0939158840342997,0.0993987975951904,0.127006778451659,0.0787461773700306,0.0592900302114804,0.0538116591928251,0.0369447903694479
48439114005,"Census Tract 1140.05, Tarrant County, Texas",Tract,6895,7599,8304,8726,9084,9560,9352,9369,70983,71611,73219,74852,74871,77077,78286,81426,0.3153,0.422,0.4428,0.4426,0.4488,0.4589,0.3457,0.3108,1520,2228,2432,2573,2823,2843,2522,2848,151,642,926,690,1180,1018,501,372,78,372,506,342,635,550,233,120,0.0218999274836838,0.0844848006316621,0.111512524084778,0.0790740316296127,0.129898723029502,0.106485355648536,0.0535714285714286,0.0397054114633365,0.0513157894736842,0.166965888689408,0.208059210526316,0.13291877186164,0.22493800921006,0.193457615195216,0.0923869944488501,0.0421348314606742
48439114006,"Census Tract 1140.06, Tarrant County, Texas",Tract,6901,7000,6733,6698,6725,6915,7215,7193,63732,66135,66804,64115,77386,73750,76426,78860,0.3552,0.3576,0.3531,0.3671,0.3361,0.3943,0.3714,0.3697,1965,1911,1831,1823,1738,1775,1991,1821,434,420,450,540,517,533,628,715,124,134,138,165,114,75,72,115,0.0628894363135777,0.06,0.0668349918312788,0.0806210809196775,0.0768773234200743,0.0770788141720897,0.087040887040887,0.0994021965800084,0.0631043256997455,0.0701203558346415,0.0753686510103769,0.0905101481075151,0.0655926352128884,0.0422535211267606,0.036162732295329,0.0631521142229544
48439114007,"Census Tract 1140.07, Tarrant County, Texas",Tract,12875,13873,14130,15329,15725,16288,17264,18944,67621,69013,64293,65048,83440,87622,84943,91906,0.3182,0.3241,0.3466,0.3634,0.3451,0.3485,0.3302,0.3155,4224,4268,4193,4385,4433,4351,5166,5843,869,746,694,748,753,722,541,1050,378,235,206,167,180,177,176,248,0.067495145631068,0.0537735169033374,0.0491153573956122,0.0487963989823211,0.0478855325914149,0.0443271119842829,0.0313368860055607,0.0554265202702703,0.0894886363636364,0.0550609184629803,0.0491295015502027,0.0380843785632839,0.040604556733589,0.0406803033785337,0.0340689121176926,0.0424439500256717
48439114008,"Census Tract 1140.08, Tarrant County, Texas",Tract,11717,12519,13047,13551,14692,15311,16264,17188,65114,68750,69313,70055,73148,76571,77863,79727,0.3039,0.3045,0.2843,0.2851,0.2936,0.3191,0.3447,0.342,4363,4498,4747,5038,5656,5776,6024,6302,712,945,903,643,1282,1427,1683,1591,259,405,353,287,766,755,849,889,0.0607664077835624,0.0754852624011503,0.0692113129455047,0.0474503726662239,0.0872583719030765,0.0932009666253021,0.103480078701426,0.0925645799394927,0.0593628237451295,0.0900400177856825,0.0743627554244786,0.0569670504168321,0.135431400282885,0.130713296398892,0.14093625498008,0.141066328149794
48439114102,"Census Tract 1141.02, Tarrant County, Texas",Tract,7523,7690,7768,7740,8477,9004,8693,9029,86849,90125,96481,106708,95610,100164,111639,119792,0.4502,0.4338,0.4206,0.4286,0.4297,0.3941,0.4104,0.4116,1318,1474,1402,1416,1762,1977,1789,2151,330,206,253,244,271,217,340,283,69,16,46,61,82,67,119,88,0.0438654791971288,0.0267880364109233,0.0325695159629248,0.0315245478036176,0.0319688569069246,0.0241003998223012,0.0391119291383872,0.0313434488869199,0.0523520485584219,0.0108548168249661,0.0328102710413695,0.0430790960451977,0.0465380249716232,0.033889731917046,0.0665176076020123,0.0409112040911204
48439114103,"Census Tract 1141.03, Tarrant County, Texas",Tract,19740,20376,21844,23196,25213,25520,27770,28891,91301,94865,97805,95145,94122,100674,101838,110171,0.2816,0.2835,0.2901,0.3378,0.3444,0.353,0.3673,0.3717,6660,6712,7430,7723,8888,8371,9266,9042,832,724,941,1101,1566,1315,1470,1347,410,368,346,481,582,376,303,333,0.0421479229989868,0.0355319984295249,0.0430781908075444,0.047465080186239,0.0621108158489668,0.0515282131661442,0.05293482175009,0.0466235159738327,0.0615615615615616,0.0548271752085817,0.0465679676985195,0.0622814968276577,0.0654815481548155,0.0449169752717716,0.0327001942585798,0.0368281353682814
48439114104,"Census Tract 1141.04, Tarrant County, Texas",Tract,6711,6724,7135,7651,7793,8453,9184,9922,93984,94046,110112,111912,121544,119306,123393,118750,0.3991,0.4138,0.3689,0.3707,0.3755,0.407,0.408,0.4067,2303,2355,2513,2670,2561,2764,2899,3125,254,265,231,18,239,330,308,510,151,155,145,0,167,180,146,255,0.0378483087468336,0.0394110648423557,0.0323756131744919,0.00235263364266109,0.0306685486975491,0.0390393942978824,0.0335365853658537,0.0514009272324128,0.065566652192792,0.0658174097664544,0.057699960206924,0,0.0652089027723546,0.065123010130246,0.0503621938599517,0.0816
48439114203,"Census Tract 1142.03, Tarrant County, Texas",Tract,5128,4816,4791,4774,4648,5053,5261,5422,52344,43313,42246,47860,49107,48712,55200,59423,0.4755,0.5466,0.602,0.568,0.4588,0.458,0.4687,0.4436,1044,733,905,908,961,1350,1313,1269,911,1008,1143,933,833,672,602,657,284,295,389,301,247,150,122,111,0.177652106084243,0.209302325581395,0.238572323105823,0.195433598659405,0.17921686746988,0.132990302790422,0.114426915035164,0.121172998893397,0.272030651340996,0.402455661664393,0.429834254143646,0.331497797356828,0.257023933402706,0.111111111111111,0.0929169840060929,0.0874704491725768
48439114204,"Census Tract 1142.04, Tarrant County, Texas",Tract,6237,6323,6554,6345,6392,6223,6753,6596,60755,63295,58657,58447,58277,61424,62783,66731,0.449,0.4518,0.4518,0.4565,0.3928,0.3774,0.3899,0.4157,1601,1494,1515,1349,1640,1551,1844,1906,650,606,711,623,622,451,524,650,313,215,290,123,146,98,139,220,0.104216770883438,0.0958405820022141,0.108483368935002,0.098187549251379,0.0973091364205257,0.0724730837216776,0.0775951428994521,0.0985445724681625,0.195502810743285,0.143908969210174,0.191419141914191,0.0911786508524833,0.0890243902439024,0.0631850419084462,0.0753796095444685,0.115424973767051
48439114205,"Census Tract 1142.05, Tarrant County, Texas",Tract,3191,3392,3286,3448,3291,3435,3102,3157,36125,38785,48269,50518,50461,56369,57625,71031,0.4962,0.4755,0.4539,0.444,0.5038,0.5125,0.5037,0.5111,709,783,792,810,735,805,705,627,838,828,733,661,708,595,375,433,274,301,248,222,189,199,105,120,0.262613600752115,0.244103773584906,0.223067559342666,0.191705336426914,0.215132178669098,0.173216885007278,0.120889748549323,0.13715552739943,0.386459802538787,0.384418901660281,0.313131313131313,0.274074074074074,0.257142857142857,0.247204968944099,0.148936170212766,0.191387559808612
48439114206,"Census Tract 1142.06, Tarrant County, Texas",Tract,4610,4264,4421,4363,4597,4928,5065,4751,68977,83381,88480,91071,90602,94018,88571,80041,0.3943,0.3932,0.398,0.3998,0.4472,0.4794,0.4915,0.505,1048,947,951,1019,1031,1185,1207,1122,672,682,593,439,408,522,592,570,296,316,265,164,145,233,253,254,0.145770065075922,0.159943714821764,0.134132549197014,0.100618840247536,0.0887535349140744,0.105925324675325,0.116880552813425,0.119974742159545,0.282442748091603,0.333685322069694,0.278654048370137,0.160942100098135,0.140640155189137,0.19662447257384,0.209610604805302,0.226381461675579
48439114207,"Census Tract 1142.07, Tarrant County, Texas",Tract,5843,5969,6345,6372,6485,6075,6353,6356,74947,68816,73946,73656,81776,87406,96711,98313,0.412,0.4239,0.4184,0.4109,0.398,0.3817,0.3704,0.3762,1608,1434,1566,1448,1461,1400,1560,1617,427,370,266,405,368,237,207,302,173,127,55,122,138,69,66,74,0.073078897826459,0.0619869324845033,0.0419227738376675,0.0635593220338983,0.0567463377023901,0.0390123456790123,0.0325830316385959,0.0475141598489616,0.107587064676617,0.0885634588563459,0.0351213282247765,0.0842541436464089,0.0944558521560575,0.0492857142857143,0.0423076923076923,0.0457637600494743
48439121601,"Census Tract 1216.01, Tarrant County, Texas",Tract,7343,7475,7867,7655,7830,7825,8066,7488,60409,58908,57273,57042,53417,53787,67695,69395,0.4802,0.4938,0.4637,0.4947,0.4965,0.5006,0.4875,0.4949,1883,1779,2018,1833,1966,1977,2117,1599,845,1454,2168,1852,2194,2126,2109,1426,266,459,997,787,938,915,898,427,0.115075582187117,0.194515050167224,0.275581543154951,0.241933376877858,0.280204342273308,0.271693290734824,0.261467889908257,0.190438034188034,0.141263940520446,0.258010118043845,0.494053518334985,0.429350791052919,0.477110885045778,0.462822458270106,0.424185167690128,0.267041901188243
48439121604,"Census Tract 1216.04, Tarrant County, Texas",Tract,5049,5512,6206,6079,6652,6451,6770,5786,40893,36155,37123,35273,45222,47130,48298,46813,0.4116,0.4278,0.4084,0.4436,0.4243,0.4123,0.4284,0.4078,1012,1190,1646,1622,1661,1614,1914,1207,844,881,1360,1501,859,916,1602,868,331,300,608,631,337,317,810,407,0.167161814220638,0.159833091436865,0.219142765066065,0.24691561112025,0.12913409500902,0.141993489381491,0.236632200886263,0.150017283097131,0.327075098814229,0.252100840336134,0.369380315917375,0.389025893958076,0.202889825406382,0.19640644361834,0.423197492163009,0.337199668599834
48439121605,"Census Tract 1216.05, Tarrant County, Texas",Tract,2932,3017,2825,2789,2794,2783,2791,3066,50208,55408,57269,53889,57813,51488,52388,64211,0.3846,0.4041,0.4162,0.4333,0.4409,0.4459,0.4523,0.4729,515,552,441,485,466,512,517,706,281,299,314,345,395,348,310,284,15,20,18,18,48,49,39,41,0.0958390177353342,0.0991050712628439,0.111150442477876,0.123700250986017,0.141374373657838,0.12504491555875,0.111071300609101,0.0926288323548597,0.029126213592233,0.036231884057971,0.0408163265306122,0.0371134020618557,0.103004291845494,0.095703125,0.0754352030947776,0.0580736543909348
48439121606,"Census Tract 1216.06, Tarrant County, Texas",Tract,3402,3405,3435,3495,3435,3467,3367,3385,97727,99219,83484,88929,87813,90000,102361,97778,0.3854,0.4009,0.3922,0.3826,0.4079,0.41,0.3996,0.386,773,790,802,813,807,884,769,756,209,203,240,254,228,122,60,45,29,48,71,77,79,41,9,0,0.0614344503233392,0.0596182085168869,0.0698689956331878,0.0726752503576538,0.0663755458515284,0.0351889241419094,0.0178200178200178,0.0132939438700148,0.03751617076326,0.0607594936708861,0.0885286783042394,0.0947109471094711,0.0978934324659232,0.0463800904977376,0.011703511053316,0
48439121608,"Census Tract 1216.08, Tarrant County, Texas",Tract,5277,5328,5497,5432,5410,5334,5557,5381,64973,64845,66441,68538,69674,72247,72680,73718,0.3708,0.3919,0.3827,0.3614,0.3654,0.3406,0.3113,0.3117,965,1126,1277,1247,1220,1188,1213,1015,268,541,452,441,558,448,237,248,127,289,194,162,192,145,12,34,0.0507864316846693,0.101539039039039,0.0822266690922321,0.0811855670103093,0.103142329020333,0.083989501312336,0.0426489112830664,0.0460880877160379,0.13160621761658,0.256660746003552,0.151918559122944,0.129911788291901,0.157377049180328,0.122053872053872,0.00989282769991756,0.0334975369458128
48439121609,"Census Tract 1216.09, Tarrant County, Texas",Tract,6245,5995,5863,5981,5367,5430,5775,5975,114028,116207,116744,105536,112006,119946,118669,120673,0.4723,0.4674,0.4674,0.4823,0.5231,0.4741,0.4566,0.4499,1441,1249,1145,1203,847,975,1287,1313,116,124,160,102,23,45,132,105,47,48,40,0,20,24,52,45,0.0185748598879103,0.0206839032527106,0.0272897833873444,0.0170540043470991,0.00428544810881312,0.00828729281767956,0.0228571428571429,0.0175732217573222,0.032616238723109,0.0384307445956765,0.0349344978165939,0,0.0236127508854782,0.0246153846153846,0.0404040404040404,0.0342726580350343
48439121610,"Census Tract 1216.10, Tarrant County, Texas",Tract,2260,2246,2252,2302,2349,2560,2585,2746,66477,67870,72875,75000,75647,71786,71458,71397,0.3164,0.3305,0.3255,0.3329,0.3968,0.4204,0.4313,0.4342,464,492,492,506,509,595,562,632,70,122,96,89,138,295,323,343,5,41,25,26,58,134,137,150,0.0309734513274336,0.0543187889581478,0.0426287744227353,0.0386620330147698,0.0587484035759898,0.115234375,0.12495164410058,0.124908958485069,0.0107758620689655,0.0833333333333333,0.0508130081300813,0.0513833992094862,0.113948919449902,0.225210084033613,0.243772241992883,0.237341772151899
48439121611,"Census Tract 1216.11, Tarrant County, Texas",Tract,4808,4801,4452,4815,4827,4348,4311,5129,76028,71631,72904,66786,75423,67420,72378,72361,0.3694,0.3789,0.351,0.3732,0.3495,0.3669,0.3382,0.3561,1273,1364,1241,1320,1232,1107,1012,1302,313,407,392,556,378,425,468,779,202,263,258,373,212,226,250,248,0.0650998336106489,0.0847740054155384,0.0880503144654088,0.115472481827622,0.0783095090118086,0.0977460901563937,0.108559498956159,0.151881458373952,0.158680282796544,0.192815249266862,0.207896857373086,0.282575757575758,0.172077922077922,0.204155374887082,0.24703557312253,0.19047619047619
48439121702,"Census Tract 1217.02, Tarrant County, Texas",Tract,1796,1826,1965,2157,2349,2353,2328,2470,27467,27409,27146,28939,31514,34955,43661,49375,0.429,0.4591,0.4728,0.437,0.4489,0.4147,0.4143,0.3819,293,352,312,318,385,282,263,221,371,624,635,598,669,510,519,404,65,256,196,189,262,145,161,113,0.206570155902004,0.341730558598028,0.323155216284987,0.277236903106166,0.284802043422733,0.216744581385465,0.222938144329897,0.163562753036437,0.221843003412969,0.727272727272727,0.628205128205128,0.59433962264151,0.680519480519481,0.514184397163121,0.612167300380228,0.51131221719457
48439121703,"Census Tract 1217.03, Tarrant County, Texas",Tract,5686,5425,5364,5341,5473,5341,5464,5757,33114,32306,31085,31636,31423,31951,33419,35943,0.3787,0.4279,0.4276,0.4016,0.4145,0.4324,0.4094,0.3758,1689,1641,1622,1522,1739,1624,1543,1705,1658,1828,1892,1768,1996,1989,1871,1914,637,738,813,710,941,950,928,960,0.291593387266972,0.336958525345622,0.352721849366145,0.331024152780378,0.364699433583044,0.372402171877925,0.342423133235725,0.332464825429911,0.377146240378922,0.449725776965265,0.501233045622688,0.466491458607096,0.541115583668775,0.584975369458128,0.601425793907971,0.563049853372434
48439121704,"Census Tract 1217.04, Tarrant County, Texas",Tract,3512,3665,3575,3661,3657,3583,3586,3544,34261,32243,36332,30675,32423,32419,31784,31987,0.3831,0.3963,0.3593,0.3846,0.379,0.4092,0.4102,0.4344,1004,972,973,918,988,974,947,910,831,888,532,760,839,709,893,1122,280,289,127,178,304,177,278,428,0.236617312072893,0.242291950886767,0.148811188811189,0.20759355367386,0.229423024336888,0.197878872453251,0.249023982152817,0.316591422121896,0.278884462151394,0.297325102880658,0.130524152106886,0.193899782135076,0.307692307692308,0.181724845995893,0.293558606124604,0.47032967032967
48439121903,"Census Tract 1219.03, Tarrant County, Texas",Tract,5983,6101,6437,6402,6109,5893,6184,6520,29569,28114,26867,26642,26455,26163,32109,35964,0.3858,0.4122,0.4479,0.4456,0.4479,0.4496,0.4561,0.4663,2240,2260,2515,2660,2607,2629,2768,2852,2143,2463,2667,2885,2769,2664,2562,2303,1000,1140,1283,1411,1410,1425,1418,1195,0.35818151429049,0.403704310768726,0.414323442597483,0.450640424867229,0.453265673596333,0.452061768199559,0.414294954721863,0.353220858895706,0.446428571428571,0.504424778761062,0.51013916500994,0.530451127819549,0.540851553509781,0.542031190566755,0.51228323699422,0.419004207573633
