GEOID,NAME,tot_popE,med_incE,giniE,pop_u18E,pop_bpE,bp_u18E,year,bp_per,cbp_per,type
48257050600,"Census Tract 506, Kaufman County, Texas",7595,59647,0.3639,1539,877,251,2019,0.115470704410797,0.163092917478882,Tract
48257050701,"Census Tract 507.01, Kaufman County, Texas",4684,73036,0.4431,1195,596,219,2019,0.127241673783091,0.18326359832636,Tract
48257050703,"Census Tract 507.03, Kaufman County, Texas",2453,60648,0.3678,526,345,113,2019,0.140644109253975,0.214828897338403,Tract
48257050704,"Census Tract 507.04, Kaufman County, Texas",5676,48026,0.4397,1528,774,262,2019,0.136363636363636,0.171465968586387,Tract
48257050800,"Census Tract 508, Kaufman County, Texas",10456,77958,0.4093,2676,1174,492,2019,0.112280030604438,0.183856502242152,Tract
48257051000,"Census Tract 510, Kaufman County, Texas",1688,38750,0.4776,527,567,293,2019,0.335900473933649,0.555977229601518,Tract
48257051100,"Census Tract 511, Kaufman County, Texas",5306,50038,0.4556,1656,1191,576,2019,0.224462872220128,0.347826086956522,Tract
48257051201,"Census Tract 512.01, Kaufman County, Texas",2949,64653,0.4103,621,153,28,2019,0.051881993896236,0.0450885668276973,Tract
48257051202,"Census Tract 512.02, Kaufman County, Texas",5159,68873,0.4294,1275,521,133,2019,0.100988563675131,0.104313725490196,Tract
48257051300,"Census Tract 513, Kaufman County, Texas",8554,45867,0.5097,1996,1547,407,2019,0.180851063829787,0.203907815631263,Tract
48397040101,"Census Tract 401.01, Rockwall County, Texas",6774,112813,0.3612,1815,74,0,2019,0.0109241216415707,0,Tract
48397040102,"Census Tract 401.02, Rockwall County, Texas",7753,105000,0.3457,2087,629,252,2019,0.0811298852057268,0.120747484427408,Tract
48397040200,"Census Tract 402, Rockwall County, Texas",7114,120000,0.3362,1895,93,32,2019,0.0130728141692437,0.0168865435356201,Tract
48397040301,"Census Tract 403.01, Rockwall County, Texas",6103,94914,0.367,1504,533,249,2019,0.0873340979845977,0.165558510638298,Tract
48397040302,"Census Tract 403.02, Rockwall County, Texas",8485,63633,0.4427,1525,815,356,2019,0.0960518562168533,0.23344262295082,Tract
48397040401,"Census Tract 404.01, Rockwall County, Texas",13715,97368,0.3199,4392,491,148,2019,0.0358002187386074,0.0336976320582878,Tract
48397040402,"Census Tract 404.02, Rockwall County, Texas",13096,92188,0.3518,3931,406,70,2019,0.0310018326206475,0.0178071737471381,Tract
48397040503,"Census Tract 405.03, Rockwall County, Texas",6686,70625,0.4129,1943,600,255,2019,0.0897397547113371,0.131240349974267,Tract
48397040504,"Census Tract 405.04, Rockwall County, Texas",7059,122202,0.4111,1272,164,0,2019,0.0232327525145205,0,Tract
48397040505,"Census Tract 405.05, Rockwall County, Texas",11257,106371,0.3775,3600,413,90,2019,0.036688282846229,0.025,Tract
48397040506,"Census Tract 405.06, Rockwall County, Texas",9133,154605,0.4503,2428,361,190,2019,0.0395269900361327,0.0782537067545305,Tract
48439100101,"Census Tract 1001.01, Tarrant County, Texas",6073,50369,0.3304,1797,703,297,2019,0.115758274328997,0.165275459098498,Tract
48439100102,"Census Tract 1001.02, Tarrant County, Texas",4344,58125,0.4636,906,733,319,2019,0.168738489871087,0.352097130242826,Tract
48439100201,"Census Tract 1002.01, Tarrant County, Texas",4948,40814,0.3524,1793,990,497,2019,0.200080840743735,0.277189068600112,Tract
48439100202,"Census Tract 1002.02, Tarrant County, Texas",5615,47944,0.3877,1415,1128,522,2019,0.200890471950134,0.368904593639576,Tract
48439100300,"Census Tract 1003, Tarrant County, Texas",5750,36007,0.42,2086,1375,709,2019,0.239130434782609,0.339884947267498,Tract
48439100400,"Census Tract 1004, Tarrant County, Texas",5926,30679,0.4434,1679,2214,770,2019,0.373607829902126,0.458606313281715,Tract
48439100501,"Census Tract 1005.01, Tarrant County, Texas",11356,35856,0.4015,3868,2213,977,2019,0.194874955970412,0.25258531540848,Tract
48439100502,"Census Tract 1005.02, Tarrant County, Texas",7234,46382,0.3785,2222,1618,898,2019,0.223666021564833,0.404140414041404,Tract
48439100601,"Census Tract 1006.01, Tarrant County, Texas",2430,69137,0.4756,399,318,92,2019,0.130864197530864,0.230576441102757,Tract
48439100602,"Census Tract 1006.02, Tarrant County, Texas",3752,56833,0.4419,505,171,0,2019,0.0455756929637527,0,Tract
48439100700,"Census Tract 1007, Tarrant County, Texas",5291,45568,0.4317,1421,957,438,2019,0.180873180873181,0.308233638282899,Tract
48439100800,"Census Tract 1008, Tarrant County, Texas",6475,44358,0.3835,1655,1570,556,2019,0.242471042471042,0.33595166163142,Tract
48439100900,"Census Tract 1009, Tarrant County, Texas",2126,28401,0.4254,532,495,156,2019,0.232831608654751,0.293233082706767,Tract
48439101201,"Census Tract 1012.01, Tarrant County, Texas",2090,63523,0.558,572,485,158,2019,0.232057416267943,0.276223776223776,Tract
48439101202,"Census Tract 1012.02, Tarrant County, Texas",5449,55523,0.3449,1679,1173,503,2019,0.215268856670949,0.299583085169744,Tract
48439101301,"Census Tract 1013.01, Tarrant County, Texas",5011,58975,0.422,1254,758,234,2019,0.151267212133307,0.186602870813397,Tract
48439101302,"Census Tract 1013.02, Tarrant County, Texas",3438,45420,0.3596,1152,1125,623,2019,0.327225130890052,0.540798611111111,Tract
48439101401,"Census Tract 1014.01, Tarrant County, Texas",5485,60625,0.4509,1387,777,187,2019,0.141659070191431,0.134823359769286,Tract
48439101402,"Census Tract 1014.02, Tarrant County, Texas",3746,38654,0.4646,1009,994,370,2019,0.265349706353444,0.366699702675917,Tract
48439101403,"Census Tract 1014.03, Tarrant County, Texas",5790,36780,0.4121,1961,1806,590,2019,0.311917098445596,0.30086690464049,Tract
48439101500,"Census Tract 1015, Tarrant County, Texas",4120,39706,0.4715,992,1032,492,2019,0.250485436893204,0.495967741935484,Tract
48439101700,"Census Tract 1017, Tarrant County, Texas",2525,16125,0.5582,881,1595,522,2019,0.631683168316832,0.592508513053349,Tract
48439102000,"Census Tract 1020, Tarrant County, Texas",3124,88591,0.5634,134,605,49,2019,0.193661971830986,0.365671641791045,Tract
48439102100,"Census Tract 1021, Tarrant County, Texas",5840,68162,0.5407,950,533,10,2019,0.0912671232876712,0.0105263157894737,Tract
48439102201,"Census Tract 1022.01, Tarrant County, Texas",3482,77500,0.5641,676,356,138,2019,0.102240091901206,0.20414201183432,Tract
48439102202,"Census Tract 1022.02, Tarrant County, Texas",2811,110887,0.5425,415,105,0,2019,0.0373532550693703,0,Tract
48439102301,"Census Tract 1023.01, Tarrant County, Texas",3544,36942,0.4086,875,406,25,2019,0.114559819413093,0.0285714285714286,Tract
48439102302,"Census Tract 1023.02, Tarrant County, Texas",5601,40656,0.3606,1574,1096,530,2019,0.195679342974469,0.336721728081321,Tract
48439102401,"Census Tract 1024.01, Tarrant County, Texas",4496,59306,0.5293,978,739,209,2019,0.164368327402135,0.213701431492843,Tract
48439102402,"Census Tract 1024.02, Tarrant County, Texas",4625,111250,0.4866,1140,170,46,2019,0.0367567567567568,0.0403508771929825,Tract
48439102500,"Census Tract 1025, Tarrant County, Texas",3518,26477,0.5375,951,833,269,2019,0.236782262649233,0.28286014721346,Tract
48439102601,"Census Tract 1026.01, Tarrant County, Texas",4024,39810,0.4095,739,610,196,2019,0.151590457256461,0.265223274695535,Tract
48439102602,"Census Tract 1026.02, Tarrant County, Texas",3953,75673,0.4551,884,254,9,2019,0.0642549962054136,0.0101809954751131,Tract
48439102700,"Census Tract 1027, Tarrant County, Texas",3390,79663,0.4257,526,366,45,2019,0.107964601769912,0.0855513307984791,Tract
48439102800,"Census Tract 1028, Tarrant County, Texas",1465,107837,0.4521,323,15,0,2019,0.0102389078498294,0,Tract
48439103500,"Census Tract 1035, Tarrant County, Texas",5695,38000,0.4816,1753,1421,584,2019,0.249517120280948,0.333143183114661,Tract
48439103601,"Census Tract 1036.01, Tarrant County, Texas",2764,16181,0.5618,1120,1620,854,2019,0.586107091172214,0.7625,Tract
48439103602,"Census Tract 1036.02, Tarrant County, Texas",2629,34722,0.5259,792,927,398,2019,0.352605553442374,0.502525252525253,Tract
48439103701,"Census Tract 1037.01, Tarrant County, Texas",4138,28061,0.4305,1445,1120,556,2019,0.27066215563074,0.38477508650519,Tract
48439103702,"Census Tract 1037.02, Tarrant County, Texas",2948,37760,0.4636,1083,1078,472,2019,0.365671641791045,0.435826408125577,Tract
48439103800,"Census Tract 1038, Tarrant County, Texas",3305,21419,0.5612,1098,1460,754,2019,0.441754916792738,0.686703096539162,Tract
48439104100,"Census Tract 1041, Tarrant County, Texas",3401,80496,0.3991,790,272,32,2019,0.0799764775066157,0.0405063291139241,Tract
48439104201,"Census Tract 1042.01, Tarrant County, Texas",6468,104625,0.5403,594,446,0,2019,0.0689548546691404,0,Tract
48439104202,"Census Tract 1042.02, Tarrant County, Texas",3218,69063,0.4572,656,523,34,2019,0.162523306401492,0.0518292682926829,Tract
48439104300,"Census Tract 1043, Tarrant County, Texas",6322,40219,0.5875,613,2466,37,2019,0.390066434672572,0.0603588907014682,Tract
48439104400,"Census Tract 1044, Tarrant County, Texas",5461,60588,0.4618,1527,1096,399,2019,0.200695843252152,0.261296660117878,Tract
48439104502,"Census Tract 1045.02, Tarrant County, Texas",2801,38833,0.4121,716,614,182,2019,0.219207425919315,0.254189944134078,Tract
48439104503,"Census Tract 1045.03, Tarrant County, Texas",2812,44219,0.3913,813,725,309,2019,0.257823613086771,0.380073800738007,Tract
48439104504,"Census Tract 1045.04, Tarrant County, Texas",2983,30430,0.4765,821,890,407,2019,0.298357358364063,0.495736906211937,Tract
48439104505,"Census Tract 1045.05, Tarrant County, Texas",4804,32965,0.4344,1623,1220,681,2019,0.253955037468776,0.419593345656192,Tract
48439104601,"Census Tract 1046.01, Tarrant County, Texas",4744,36529,0.4304,1775,883,263,2019,0.186129848229342,0.148169014084507,Tract
48439104602,"Census Tract 1046.02, Tarrant County, Texas",5360,42103,0.345,1538,2020,860,2019,0.376865671641791,0.559167750325098,Tract
48439104603,"Census Tract 1046.03, Tarrant County, Texas",4214,40688,0.3989,1571,1117,515,2019,0.265068818224964,0.327816677275621,Tract
48439104604,"Census Tract 1046.04, Tarrant County, Texas",3228,38094,0.4223,1118,938,445,2019,0.290582403965304,0.398032200357782,Tract
48439104605,"Census Tract 1046.05, Tarrant County, Texas",5120,33672,0.4333,1100,1487,449,2019,0.2904296875,0.408181818181818,Tract
48439104701,"Census Tract 1047.01, Tarrant County, Texas",4481,44043,0.3663,1391,890,365,2019,0.198616380272261,0.262401150251618,Tract
48439104702,"Census Tract 1047.02, Tarrant County, Texas",3435,34055,0.3456,1172,891,436,2019,0.25938864628821,0.372013651877133,Tract
48439104802,"Census Tract 1048.02, Tarrant County, Texas",6202,37917,0.3856,2321,1716,900,2019,0.276684940341825,0.3877638948729,Tract
48439104803,"Census Tract 1048.03, Tarrant County, Texas",6871,39226,0.4947,2233,1915,909,2019,0.278707611701353,0.407075682937752,Tract
48439104804,"Census Tract 1048.04, Tarrant County, Texas",2758,40595,0.3693,959,776,315,2019,0.281363306744017,0.328467153284672,Tract
48439104900,"Census Tract 1049, Tarrant County, Texas",3013,44097,0.3715,956,545,249,2019,0.180882841022237,0.260460251046025,Tract
48439105001,"Census Tract 1050.01, Tarrant County, Texas",5883,48260,0.4088,1852,1488,687,2019,0.252932177460479,0.370950323974082,Tract
48439105006,"Census Tract 1050.06, Tarrant County, Texas",2350,,0.4407,360,195,78,2019,0.0829787234042553,0.216666666666667,Tract
48439105007,"Census Tract 1050.07, Tarrant County, Texas",5407,57075,0.368,1231,365,90,2019,0.0675050859996301,0.0731112916328189,Tract
48439105008,"Census Tract 1050.08, Tarrant County, Texas",8779,63415,0.381,2882,648,290,2019,0.0738125071192619,0.100624566273421,Tract
48439105201,"Census Tract 1052.01, Tarrant County, Texas",5660,32083,0.4401,1897,2141,998,2019,0.378268551236749,0.526093832366895,Tract
48439105203,"Census Tract 1052.03, Tarrant County, Texas",2750,50379,0.383,709,392,104,2019,0.142545454545455,0.146685472496474,Tract
48439105204,"Census Tract 1052.04, Tarrant County, Texas",2826,30145,0.3409,609,965,325,2019,0.341472045293701,0.533661740558292,Tract
48439105205,"Census Tract 1052.05, Tarrant County, Texas",5310,28724,0.4228,1393,1453,474,2019,0.273634651600753,0.340272792534099,Tract
48439105403,"Census Tract 1054.03, Tarrant County, Texas",6467,83844,0.5426,1251,462,55,2019,0.0714396165146127,0.04396482813749,Tract
48439105404,"Census Tract 1054.04, Tarrant County, Texas",4128,150592,0.4898,1069,186,53,2019,0.0450581395348837,0.0495790458372311,Tract
48439105405,"Census Tract 1054.05, Tarrant County, Texas",3378,48750,0.629,608,322,0,2019,0.0953226761397277,0,Tract
48439105406,"Census Tract 1054.06, Tarrant County, Texas",4987,66510,0.4968,462,493,81,2019,0.0988570282735111,0.175324675324675,Tract
48439105502,"Census Tract 1055.02, Tarrant County, Texas",6148,66422,0.4246,1736,1316,577,2019,0.214053350683149,0.332373271889401,Tract
48439105503,"Census Tract 1055.03, Tarrant County, Texas",6152,63393,0.3726,913,440,73,2019,0.0715214564369311,0.0799561883899233,Tract
48439105505,"Census Tract 1055.05, Tarrant County, Texas",5647,61490,0.4959,1558,900,535,2019,0.159376660173543,0.343388960205392,Tract
48439105507,"Census Tract 1055.07, Tarrant County, Texas",6932,104335,0.5037,1211,288,96,2019,0.0415464512406232,0.0792733278282411,Tract
48439105508,"Census Tract 1055.08, Tarrant County, Texas",7611,53176,0.3976,1894,659,161,2019,0.0865852056234398,0.0850052798310454,Tract
48439105510,"Census Tract 1055.10, Tarrant County, Texas",8041,59891,0.5073,2135,1156,448,2019,0.143763213530655,0.209836065573771,Tract
48439105511,"Census Tract 1055.11, Tarrant County, Texas",6155,49636,0.4085,1735,1831,912,2019,0.297481722177092,0.525648414985591,Tract
48439105512,"Census Tract 1055.12, Tarrant County, Texas",4727,80833,0.4366,926,459,5,2019,0.097101755870531,0.00539956803455724,Tract
48439105513,"Census Tract 1055.13, Tarrant County, Texas",2902,33787,0.4767,495,610,239,2019,0.210199862164025,0.482828282828283,Tract
48439105514,"Census Tract 1055.14, Tarrant County, Texas",2662,44247,0.3248,336,331,48,2019,0.124342599549211,0.142857142857143,Tract
48439105600,"Census Tract 1056, Tarrant County, Texas",5779,60822,0.3716,1645,948,443,2019,0.164042221837688,0.269300911854103,Tract
48439105701,"Census Tract 1057.01, Tarrant County, Texas",4291,76575,0.3698,1100,699,361,2019,0.162899091120951,0.328181818181818,Tract
48439105703,"Census Tract 1057.03, Tarrant County, Texas",4034,59722,0.5106,1111,508,271,2019,0.125929598413485,0.243924392439244,Tract
48439105704,"Census Tract 1057.04, Tarrant County, Texas",8388,51287,0.3741,2193,1130,425,2019,0.134716261325703,0.193798449612403,Tract
48439105800,"Census Tract 1058, Tarrant County, Texas",4571,41725,0.386,1530,815,363,2019,0.178297965434259,0.237254901960784,Tract
48439105901,"Census Tract 1059.01, Tarrant County, Texas",3875,49833,0.4856,1194,810,305,2019,0.209032258064516,0.255443886097152,Tract
48439105902,"Census Tract 1059.02, Tarrant County, Texas",6549,29150,0.485,1804,2214,1129,2019,0.338066880439762,0.625831485587583,Tract
48439106001,"Census Tract 1060.01, Tarrant County, Texas",8910,51696,0.4575,2535,946,452,2019,0.106172839506173,0.178303747534517,Tract
48439106002,"Census Tract 1060.02, Tarrant County, Texas",3648,33736,0.3814,1101,741,233,2019,0.203125,0.211625794732062,Tract
48439106004,"Census Tract 1060.04, Tarrant County, Texas",7084,55518,0.4016,2519,999,480,2019,0.141022021456804,0.19055180627233,Tract
48439106101,"Census Tract 1061.01, Tarrant County, Texas",1904,47857,0.3769,677,381,244,2019,0.200105042016807,0.360413589364845,Tract
48439106102,"Census Tract 1061.02, Tarrant County, Texas",4331,30863,0.4972,1333,1110,413,2019,0.2562918494574,0.309827456864216,Tract
48439106201,"Census Tract 1062.01, Tarrant County, Texas",4007,43207,0.3525,1305,672,315,2019,0.167706513601198,0.241379310344828,Tract
48439106202,"Census Tract 1062.02, Tarrant County, Texas",5329,28818,0.4684,1736,1630,909,2019,0.305873522236817,0.523617511520737,Tract
48439106300,"Census Tract 1063, Tarrant County, Texas",3580,38080,0.4031,1263,1067,554,2019,0.29804469273743,0.438638163103721,Tract
48439106400,"Census Tract 1064, Tarrant County, Texas",3399,44196,0.4484,960,268,69,2019,0.0788467196234187,0.071875,Tract
48439106502,"Census Tract 1065.02, Tarrant County, Texas",3033,52393,0.4344,620,318,45,2019,0.10484668644906,0.0725806451612903,Tract
48439106503,"Census Tract 1065.03, Tarrant County, Texas",5167,46580,0.3882,1251,968,255,2019,0.187342752080511,0.203836930455636,Tract
48439106507,"Census Tract 1065.07, Tarrant County, Texas",2114,52500,0.5242,251,243,80,2019,0.114947965941343,0.318725099601594,Tract
48439106509,"Census Tract 1065.09, Tarrant County, Texas",5576,74306,0.4175,1493,234,38,2019,0.0419655667144907,0.0254521098459478,Tract
48439106510,"Census Tract 1065.10, Tarrant County, Texas",8987,95625,0.3841,2392,462,211,2019,0.0514075887392901,0.0882107023411371,Tract
48439106511,"Census Tract 1065.11, Tarrant County, Texas",9178,43586,0.4416,2662,2078,1176,2019,0.22641098278492,0.441773102930128,Tract
48439106512,"Census Tract 1065.12, Tarrant County, Texas",4538,46500,0.4288,925,772,225,2019,0.170118995152049,0.243243243243243,Tract
48439106513,"Census Tract 1065.13, Tarrant County, Texas",3256,55357,0.4194,825,518,282,2019,0.159090909090909,0.341818181818182,Tract
48439106514,"Census Tract 1065.14, Tarrant County, Texas",5453,61250,0.3383,1293,393,188,2019,0.0720704199523198,0.145398298530549,Tract
48439106515,"Census Tract 1065.15, Tarrant County, Texas",4132,42917,0.4414,998,760,384,2019,0.183930300096805,0.384769539078156,Tract
48439106516,"Census Tract 1065.16, Tarrant County, Texas",5293,32446,0.4691,1208,957,130,2019,0.180804836576611,0.107615894039735,Tract
48439106517,"Census Tract 1065.17, Tarrant County, Texas",9193,59254,0.3903,2635,1250,576,2019,0.135973022952246,0.218595825426945,Tract
48439106518,"Census Tract 1065.18, Tarrant County, Texas",5813,57912,0.3201,936,486,146,2019,0.0836057113366592,0.155982905982906,Tract
48439106600,"Census Tract 1066, Tarrant County, Texas",2400,31458,0.5525,664,542,148,2019,0.225833333333333,0.22289156626506,Tract
48439106700,"Census Tract 1067, Tarrant County, Texas",2187,65190,0.3365,592,262,115,2019,0.119798811156836,0.194256756756757,Tract
48439110101,"Census Tract 1101.01, Tarrant County, Texas",6885,52624,0.3768,1659,765,221,2019,0.111111111111111,0.133212778782399,Tract
48439110102,"Census Tract 1101.02, Tarrant County, Texas",3728,43908,0.3463,1113,903,361,2019,0.242221030042918,0.324348607367475,Tract
48439110202,"Census Tract 1102.02, Tarrant County, Texas",4272,58125,0.4211,984,397,150,2019,0.0929307116104869,0.152439024390244,Tract
48439110203,"Census Tract 1102.03, Tarrant County, Texas",9042,63604,0.3759,3000,1539,918,2019,0.170205706702057,0.306,Tract
48439110204,"Census Tract 1102.04, Tarrant County, Texas",7032,55498,0.345,1989,526,197,2019,0.0748009101251422,0.0990447461035696,Tract
48439110301,"Census Tract 1103.01, Tarrant County, Texas",4092,47692,0.3503,1223,774,338,2019,0.189149560117302,0.276369582992641,Tract
48439110302,"Census Tract 1103.02, Tarrant County, Texas",4805,42670,0.3868,1622,1267,574,2019,0.263683662851197,0.353884093711467,Tract
48439110401,"Census Tract 1104.01, Tarrant County, Texas",4929,60213,0.3268,1157,457,157,2019,0.0927165753702577,0.135695764909248,Tract
48439110402,"Census Tract 1104.02, Tarrant County, Texas",5411,51909,0.3882,1663,885,309,2019,0.163555719829976,0.185808779314492,Tract
48439110500,"Census Tract 1105, Tarrant County, Texas",8354,59429,0.3887,2035,904,391,2019,0.108211635144841,0.192137592137592,Tract
48439110600,"Census Tract 1106, Tarrant County, Texas",2681,60227,0.4659,698,312,129,2019,0.116374487131667,0.184813753581662,Tract
48439110701,"Census Tract 1107.01, Tarrant County, Texas",7147,48438,0.3706,1901,1096,486,2019,0.153351056387295,0.255654918463966,Tract
48439110703,"Census Tract 1107.03, Tarrant County, Texas",5798,57895,0.4641,1677,575,197,2019,0.0991721283201104,0.117471675611211,Tract
48439110704,"Census Tract 1107.04, Tarrant County, Texas",4620,42627,0.4126,957,521,171,2019,0.112770562770563,0.178683385579937,Tract
48439110805,"Census Tract 1108.05, Tarrant County, Texas",6492,72964,0.304,1602,543,166,2019,0.083641404805915,0.103620474406991,Tract
48439110806,"Census Tract 1108.06, Tarrant County, Texas",5711,90278,0.3565,1594,384,120,2019,0.0672386622307827,0.0752823086574655,Tract
48439110807,"Census Tract 1108.07, Tarrant County, Texas",7609,80417,0.4575,2162,1162,537,2019,0.152713891444342,0.248381128584644,Tract
48439110808,"Census Tract 1108.08, Tarrant County, Texas",3924,176641,0.4797,1207,169,112,2019,0.0430682976554536,0.0927920463960232,Tract
48439110809,"Census Tract 1108.09, Tarrant County, Texas",2274,100259,0.3449,530,70,0,2019,0.0307827616534741,0,Tract
48439110901,"Census Tract 1109.01, Tarrant County, Texas",4551,74525,0.4257,916,498,206,2019,0.109426499670402,0.224890829694323,Tract
48439110903,"Census Tract 1109.03, Tarrant County, Texas",1489,75000,0.4575,197,72,25,2019,0.048354600402955,0.126903553299492,Tract
48439110905,"Census Tract 1109.05, Tarrant County, Texas",5013,95532,0.3634,1221,325,168,2019,0.0648314382605226,0.137592137592138,Tract
48439110906,"Census Tract 1109.06, Tarrant County, Texas",4446,68995,0.3236,924,308,43,2019,0.0692757534862798,0.0465367965367965,Tract
48439110907,"Census Tract 1109.07, Tarrant County, Texas",3718,84637,0.3392,899,121,8,2019,0.0325443786982249,0.00889877641824249,Tract
48439111003,"Census Tract 1110.03, Tarrant County, Texas",3016,72143,0.4162,807,374,214,2019,0.124005305039788,0.265179677819083,Tract
48439111005,"Census Tract 1110.05, Tarrant County, Texas",9923,52675,0.4282,2842,1860,820,2019,0.187443313514058,0.288529204785362,Tract
48439111008,"Census Tract 1110.08, Tarrant County, Texas",10281,82836,0.3054,3132,393,53,2019,0.0382258535161949,0.0169220945083014,Tract
48439111010,"Census Tract 1110.10, Tarrant County, Texas",3541,76607,0.4478,925,42,0,2019,0.0118610561988139,0,Tract
48439111011,"Census Tract 1110.11, Tarrant County, Texas",10785,75026,0.2914,3621,278,59,2019,0.0257765414928141,0.0162938414802541,Tract
48439111012,"Census Tract 1110.12, Tarrant County, Texas",10171,73650,0.3555,3459,1523,1036,2019,0.149739455314128,0.299508528476438,Tract
48439111013,"Census Tract 1110.13, Tarrant County, Texas",10297,65955,0.363,2957,1011,401,2019,0.0981839370690492,0.135610415962124,Tract
48439111015,"Census Tract 1110.15, Tarrant County, Texas",2366,69076,0.3355,541,233,89,2019,0.0984784446322908,0.164510166358595,Tract
48439111016,"Census Tract 1110.16, Tarrant County, Texas",11179,95553,0.3339,3273,329,112,2019,0.0294301815904822,0.0342193706080049,Tract
48439111017,"Census Tract 1110.17, Tarrant County, Texas",12559,108910,0.3343,3087,713,232,2019,0.0567720359901266,0.0751538710722384,Tract
48439111018,"Census Tract 1110.18, Tarrant County, Texas",2264,105938,0.3711,358,31,5,2019,0.0136925795053004,0.0139664804469274,Tract
48439111102,"Census Tract 1111.02, Tarrant County, Texas",6194,40494,0.3762,1728,1562,844,2019,0.252179528576041,0.488425925925926,Tract
48439111103,"Census Tract 1111.03, Tarrant County, Texas",4445,45893,0.3559,1703,1323,715,2019,0.297637795275591,0.419847328244275,Tract
48439111104,"Census Tract 1111.04, Tarrant County, Texas",2526,41654,0.4074,746,404,168,2019,0.15993665874901,0.225201072386059,Tract
48439111202,"Census Tract 1112.02, Tarrant County, Texas",6301,43049,0.4537,1863,1273,524,2019,0.202031423583558,0.281266774020397,Tract
48439111203,"Census Tract 1112.03, Tarrant County, Texas",7066,81029,0.3722,2464,664,353,2019,0.0939711293518256,0.143262987012987,Tract
48439111204,"Census Tract 1112.04, Tarrant County, Texas",4986,71570,0.4789,1264,684,355,2019,0.137184115523466,0.280854430379747,Tract
48439111301,"Census Tract 1113.01, Tarrant County, Texas",9350,83912,0.4429,2473,864,285,2019,0.0924064171122995,0.115244642135059,Tract
48439111304,"Census Tract 1113.04, Tarrant County, Texas",8033,91443,0.3316,2106,191,39,2019,0.0237769202041579,0.0185185185185185,Tract
48439111306,"Census Tract 1113.06, Tarrant County, Texas",5392,78048,0.4242,1487,432,88,2019,0.0801186943620178,0.0591795561533289,Tract
48439111307,"Census Tract 1113.07, Tarrant County, Texas",3435,61464,0.343,1020,454,152,2019,0.13216885007278,0.149019607843137,Tract
48439111308,"Census Tract 1113.08, Tarrant County, Texas",1535,63750,0.5509,336,191,54,2019,0.12442996742671,0.160714285714286,Tract
48439111309,"Census Tract 1113.09, Tarrant County, Texas",4868,54375,0.4002,1312,363,118,2019,0.0745686113393591,0.0899390243902439,Tract
48439111310,"Census Tract 1113.10, Tarrant County, Texas",11213,91744,0.3666,3780,1386,527,2019,0.123606528136984,0.139417989417989,Tract
48439111311,"Census Tract 1113.11, Tarrant County, Texas",6764,109046,0.35,1911,221,104,2019,0.0326729745712596,0.054421768707483,Tract
48439111312,"Census Tract 1113.12, Tarrant County, Texas",3563,151344,0.3777,718,33,0,2019,0.00926185798484423,0,Tract
48439111313,"Census Tract 1113.13, Tarrant County, Texas",11529,129035,0.3561,3946,446,236,2019,0.0386850550784977,0.0598073998986315,Tract
48439111314,"Census Tract 1113.14, Tarrant County, Texas",7387,119773,0.2742,2714,128,68,2019,0.017327737917964,0.0250552689756817,Tract
48439111402,"Census Tract 1114.02, Tarrant County, Texas",5656,80420,0.387,1171,424,141,2019,0.074964639321075,0.120409906063194,Tract
48439111404,"Census Tract 1114.04, Tarrant County, Texas",9577,58625,0.4192,2255,519,186,2019,0.0541923358045317,0.0824833702882483,Tract
48439111405,"Census Tract 1114.05, Tarrant County, Texas",2682,52625,0.4123,819,370,153,2019,0.137956748695004,0.186813186813187,Tract
48439111406,"Census Tract 1114.06, Tarrant County, Texas",4465,116346,0.3414,1146,66,8,2019,0.0147816349384099,0.00698080279232112,Tract
48439111407,"Census Tract 1114.07, Tarrant County, Texas",3556,115455,0.3215,1026,212,70,2019,0.0596175478065242,0.0682261208576998,Tract
48439111408,"Census Tract 1114.08, Tarrant County, Texas",3929,88786,0.3895,1036,289,82,2019,0.073555612115042,0.0791505791505792,Tract
48439111409,"Census Tract 1114.09, Tarrant County, Texas",5541,131818,0.3019,1342,219,98,2019,0.0395235517054683,0.0730253353204173,Tract
48439111505,"Census Tract 1115.05, Tarrant County, Texas",4831,71824,0.4187,1103,940,365,2019,0.194576692196233,0.330915684496827,Tract
48439111506,"Census Tract 1115.06, Tarrant County, Texas",6400,50000,0.5122,1552,786,191,2019,0.1228125,0.123067010309278,Tract
48439111513,"Census Tract 1115.13, Tarrant County, Texas",4124,76096,0.3349,990,78,23,2019,0.018913676042677,0.0232323232323232,Tract
48439111514,"Census Tract 1115.14, Tarrant County, Texas",6820,65757,0.312,1849,767,428,2019,0.112463343108504,0.231476473769605,Tract
48439111516,"Census Tract 1115.16, Tarrant County, Texas",7151,68445,0.3505,1772,424,48,2019,0.0592924066564117,0.0270880361173815,Tract
48439111521,"Census Tract 1115.21, Tarrant County, Texas",8161,52168,0.3412,2561,1525,771,2019,0.186864354858473,0.301054275673565,Tract
48439111522,"Census Tract 1115.22, Tarrant County, Texas",7727,61295,0.3152,2179,1229,660,2019,0.159052672447263,0.302891234511244,Tract
48439111523,"Census Tract 1115.23, Tarrant County, Texas",9563,52468,0.358,2620,2030,847,2019,0.212276482275437,0.323282442748092,Tract
48439111524,"Census Tract 1115.24, Tarrant County, Texas",7864,50735,0.3603,1960,898,312,2019,0.114191251271618,0.159183673469388,Tract
