GEOID,NAME,popm_18t24E,popf_18t24E,pop_3t4E,less_hsE,hs_degE,ba_degE,his_popE,wh_popE,bl_popE,as_popE,rohhE,thhE,hsm_18t24E,hsf_18t24E,es_3t4E,empE,emp_pubtrE,pop_o25E,emp_r25t29E,emp_r30t34E,emp_r35t44E,emp_r45t54E,type,tot_popE_2012,tot_popE_2017,tot_popE_2018,tot_popE_2019,med_incE_2012,med_incE_2017,med_incE_2018,med_incE_2019,giniE_2012,giniE_2017,giniE_2018,giniE_2019,pop_u18E_2012,pop_u18E_2017,pop_u18E_2018,pop_u18E_2019,pop_bpE_2012,pop_bpE_2017,pop_bpE_2018,pop_bpE_2019,bp_u18E_2012,bp_u18E_2017,bp_u18E_2018,bp_u18E_2019,bp_per_2012,bp_per_2017,bp_per_2018,bp_per_2019,cbp_per_2012,cbp_per_2017,cbp_per_2018,cbp_per_2019,rohh_per_2012,rohh_per_2017,rohh_per_2018,rohh_per_2019,emp_pubtr_per_2012,emp_pubtr_per_2017,emp_pubtr_per_2018,emp_pubtr_per_2019,es_3t4_per_2012,es_3t4_per_2017,es_3t4_per_2018,es_3t4_per_2019,hs_18t24_per_2012,hs_18t24_per_2017,hs_18t24_per_2018,hs_18t24_per_2019,emp_r_2012,emp_r_2017,emp_r_2018,emp_r_2019,his_per_2012,his_per_2017,his_per_2018,his_per_2019,as_per_2012,as_per_2017,as_per_2018,as_per_2019,bl_per_2012,bl_per_2017,bl_per_2018,bl_per_2019,wh_per_2012,wh_per_2017,wh_per_2018,wh_per_2019,pop_18t24E_2012,pop_18t24E_2017,pop_18t24E_2018,pop_18t24E_2019
75230,ZCTA5 75230,907,1241,550,923,1249,10297,3026,20620,2313,1304,5042,13237,359,248,28,15895,325,21042,86.8,92.6,86.9,84.1,Zip,,,27872,,,,87904,,,,0.5954,,,,4682,,,,1469,,,,170,,,,0.052705223880597,,,,0.0363092695429304,,,,0.380902017073355,,,,0.0204466813463353,,,,0.0509090909090909,,,,0.334264432029795,,,,0.876,,,,0.108567738231917,,,,0.0467853042479908,,,,0.0829865097588978,,,,0.739810562571757,,,,2148,
75231,ZCTA5 75231,2211,1721,1618,5991,5434,6496,13961,11704,10600,3703,13960,16956,768,485,232,21364,1703,26283,75.1,78.9,84.2,75.9,Zip,,,41072,,,,39322,,,,0.5226,,,,10857,,,,10293,,,,4232,,,,0.250608687183483,,,,0.38979460256056,,,,0.823307383816938,,,,0.0797135367908631,,,,0.143386897404203,,,,0.390640895218718,,,,0.78525,,,,0.339915270744059,,,,0.0901587456174523,,,,0.25808336579665,,,,0.284962991819244,,,,3932,
75232,ZCTA5 75232,1449,1373,820,3908,5283,1782,11094,2452,18248,0,4765,10943,564,451,161,11858,627,20701,57.8,60.8,71.1,66,Zip,,,31941,,,,36507,,,,0.4678,,,,8418,,,,9542,,,,3828,,,,0.298738298738299,,,,0.454739843193158,,,,0.435438179658229,,,,0.0528756957328386,,,,0.196341463414634,,,,0.399716513111269,,,,0.63925,,,,0.347327885789424,,,,0,,,,0.57130334053411,,,,0.0767665383049998,,,,2822,
75233,ZCTA5 75233,1064,796,749,2137,2569,1348,9105,1634,5087,34,2516,5025,288,208,186,7190,448,9513,73.1,84.3,75.6,71.2,Zip,,,16092,,,,47399,,,,0.4175,,,,4719,,,,3669,,,,1460,,,,0.22800149142431,,,,0.309387582114855,,,,0.500696517412935,,,,0.0623087621696801,,,,0.248331108144192,,,,0.309677419354839,,,,0.7605,,,,0.565809097688292,,,,0.0021128511061397,,,,0.316119811086254,,,,0.10154113845389,,,,1860,
75234,ZCTA5 75234,1648,1699,902,3536,4199,5444,16453,12564,1592,2291,4697,12016,774,583,219,17957,410,22813,80.1,86,85.8,78.6,Zip,,,33737,,,,66332,,,,0.425,,,,7577,,,,2601,,,,993,,,,0.0770963630435427,,,,0.131054507060842,,,,0.390895472703063,,,,0.0228323216572924,,,,0.242793791574279,,,,0.46250373468778,,,,0.82625,,,,0.487684145004002,,,,0.0679076384977917,,,,0.0471885466994694,,,,0.37241011352521,,,,3347,
75235,ZCTA5 75235,1107,1218,257,3009,2823,3726,8490,6580,2839,948,5968,7853,420,82,142,10541,752,13597,78.2,86.5,80.9,71.2,Zip,,,19141,,,,49294,,,,0.4291,,,,3219,,,,3669,,,,749,,,,0.191682775194608,,,,0.232680956818888,,,,0.759964344836368,,,,0.0713404800303576,,,,0.552529182879377,,,,0.361290322580645,,,,0.792,,,,0.443550493704613,,,,0.0495271929366282,,,,0.148320359437856,,,,0.343764693589677,,,,2325,
75236,ZCTA5 75236,1010,980,807,2387,2831,1612,9115,1651,7967,435,4369,6686,537,332,96,8434,165,11024,80.6,76.6,73.7,67.8,Zip,,,19447,,,,40672,,,,0.452,,,,6433,,,,3783,,,,1502,,,,0.194528719082635,,,,0.233483600186538,,,,0.653454980556387,,,,0.0195636708560588,,,,0.118959107806691,,,,0.539698492462312,,,,0.74675,,,,0.46870982670849,,,,0.022368488712912,,,,0.409677585231655,,,,0.0848974134827994,,,,1990,
75237,ZCTA5 75237,1095,1618,1037,1964,3398,1276,3559,353,16162,183,7206,8441,531,496,258,8449,741,11223,79.4,76.9,69.1,64.6,Zip,,,20773,,,,27296,,,,0.4494,,,,6837,,,,6955,,,,3084,,,,0.334809608626583,,,,0.451075032909171,,,,0.853690321052008,,,,0.0877026867084862,,,,0.248794599807136,,,,0.391448580906745,,,,0.725,,,,0.171328166369807,,,,0.00880951234775911,,,,0.778029172483512,,,,0.0169932123429452,,,,2713,
75238,ZCTA5 75238,1205,994,1545,3144,2359,8268,8399,16653,5654,1886,6431,12776,413,312,102,16055,282,21254,81.8,80.7,79.5,83.2,Zip,,,33220,,,,62868,,,,0.4976,,,,9767,,,,5001,,,,2260,,,,0.150541842263697,,,,0.231391420088052,,,,0.503365685660614,,,,0.0175646216132046,,,,0.0660194174757282,,,,0.3756252842201,,,,0.813,,,,0.252829620710415,,,,0.0567730282962071,,,,0.170198675496689,,,,0.501294400963275,,,,2199,
75240,ZCTA5 75240,1832,1351,993,4682,2866,4245,17389,6065,2689,1252,7740,10194,957,470,56,15095,529,17048,89.6,78.5,85.9,84.1,Zip,,,28537,,,,47437,,,,0.4761,,,,8306,,,,5993,,,,2733,,,,0.210008059711953,,,,0.329039248735854,,,,0.75927015891701,,,,0.0350447167936403,,,,0.0563947633434038,,,,0.601319509896324,,,,0.84525,,,,0.609349265865368,,,,0.0438728668044994,,,,0.0942285453972036,,,,0.21253109997547,,,,3183,
75241,ZCTA5 75241,1575,1367,785,2867,5436,1487,5674,537,23933,13,4467,10811,863,441,167,10507,617,19122,67.7,51.2,62.8,68.5,Zip,,,30682,,,,32419,,,,0.4863,,,,8618,,,,7925,,,,3171,,,,0.258294765660648,,,,0.367950800649803,,,,0.41319026917029,,,,0.0587227562577329,,,,0.212738853503185,,,,0.586675730795377,,,,0.6255,,,,0.184929274493188,,,,0.00042370119288182,,,,0.780033896095431,,,,0.0175021185059644,,,,2942,
75243,ZCTA5 75243,3309,3576,2289,6231,8232,10816,15174,16331,29933,4331,21192,27936,1040,960,370,35633,2008,43732,78.3,83.4,83.5,79.3,Zip,,,67848,,,,40954,,,,0.4828,,,,17231,,,,15939,,,,6830,,,,0.234922178988327,,,,0.396378619929197,,,,0.758591065292096,,,,0.0563522577386131,,,,0.161642638706859,,,,0.302106027596224,,,,0.81125,,,,0.223646975592501,,,,0.0638338639311402,,,,0.441177337578116,,,,0.24069979955194,,,,6885,
75244,ZCTA5 75244,322,656,225,255,574,5750,2612,8174,1089,1122,3123,6115,61,65,13,8247,66,10007,92,85.4,90,88.7,Zip,,,13701,,,,85914,,,,0.4665,,,,2716,,,,484,,,,152,,,,0.0353258886212685,,,,0.0559646539027982,,,,0.510711365494685,,,,0.00800291014914514,,,,0.0577777777777778,,,,0.124744376278119,,,,0.89025,,,,0.190643018757755,,,,0.0818918327129407,,,,0.0794832493978542,,,,0.596598788409605,,,,978,
75246,ZCTA5 75246,75,61,72,350,259,353,822,861,552,93,1157,1306,0,38,0,1259,142,1875,98,90.6,92.2,64,Zip,,,2357,,,,26090,,,,0.5341,,,,346,,,,901,,,,244,,,,0.382265591854052,,,,0.705202312138728,,,,0.885911179173048,,,,0.112787926926132,,,,0,,,,0,,,,0.862,,,,0.348748408994485,,,,0.0394569367840475,,,,0.234196011879508,,,,0.365294866355537,,,,136,
75247,ZCTA5 75247,12,0,0,148,164,13,12,299,392,0,210,210,0,0,0,194,109,718,0,74.4,42.6,35.4,Zip,,,730,,,,17798,,,,0.4002,,,,0,,,,461,,,,0,,,,0.631506849315069,,,,,,,,1,,,,0.561855670103093,,,,,,,,0,,,,0.381,,,,0.0164383561643836,,,,0,,,,0.536986301369863,,,,0.40958904109589,,,,12,
75248,ZCTA5 75248,1320,856,1065,1355,2579,12635,7240,22579,3278,2003,7707,16389,398,191,92,20764,379,27684,87.6,85.8,87.5,81.4,Zip,,,36829,,,,84236,,,,0.5058,,,,6969,,,,2179,,,,526,,,,0.059165331667979,,,,0.0754771129286842,,,,0.470254438952956,,,,0.018252745135812,,,,0.0863849765258216,,,,0.365808823529412,,,,0.85575,,,,0.196584213527383,,,,0.0543864889081974,,,,0.0890059464009341,,,,0.613076651551766,,,,2176,
75249,ZCTA5 75249,980,743,491,1289,2152,1835,6146,1319,8031,903,1348,5143,294,237,66,7964,14,9924,77.1,79.8,84.5,85.8,Zip,,,16482,,,,54856,,,,0.3556,,,,4835,,,,2353,,,,1016,,,,0.142761800752336,,,,0.210134436401241,,,,0.262103830449154,,,,0.0017579105976896,,,,0.134419551934827,,,,0.341265235055136,,,,0.818,,,,0.372891639364155,,,,0.0547870404077175,,,,0.487258827812159,,,,0.080026695789346,,,,1723,
75251,ZCTA5 75251,59,317,0,88,146,689,387,1507,270,232,1583,1583,11,30,0,1445,0,1842,74.9,93.4,71.1,75,Zip,,,2414,,,,63438,,,,0.4058,,,,196,,,,421,,,,100,,,,0.174399337199669,,,,0.510204081632653,,,,1,,,,0,,,,,,,,0.0585106382978723,,,,0.786,,,,0.160314830157415,,,,0.096106048053024,,,,0.111847555923778,,,,0.624275062137531,,,,376,
75252,ZCTA5 75252,1755,1501,566,875,1612,9508,4438,12853,2798,5094,7240,12402,333,367,28,15020,844,18935,70.4,80,85,84.9,Zip,,,26511,,,,61151,,,,0.5286,,,,4320,,,,4497,,,,891,,,,0.169627701708725,,,,0.20625,,,,0.583776810191905,,,,0.0561917443408788,,,,0.049469964664311,,,,0.204545454545455,,,,0.80075,,,,0.167402210403229,,,,0.192146656105013,,,,0.105541096148768,,,,0.484817622873524,,,,3256,
75253,ZCTA5 75253,1321,942,990,5090,3102,712,16301,4462,2761,0,2462,6453,387,412,53,9879,50,12642,76.8,69.8,82.2,78.1,Zip,,,23894,,,,43028,,,,0.3967,,,,8989,,,,5997,,,,2654,,,,0.250983510504729,,,,0.295249749694071,,,,0.38152797148613,,,,0.0050612410162972,,,,0.0535353535353535,,,,0.342023862129916,,,,0.76725,,,,0.682221478195363,,,,0,,,,0.115552021427974,,,,0.186741441366033,,,,2263,
75254,ZCTA5 75254,1138,1466,833,2509,2600,6241,11282,7802,5330,1461,9534,11720,437,395,221,15833,687,17112,88.6,88.3,85.2,85.2,Zip,,,26828,,,,51276,,,,0.5191,,,,7112,,,,4028,,,,1867,,,,0.15014164305949,,,,0.262514060742407,,,,0.813481228668942,,,,0.0433903871660456,,,,0.26530612244898,,,,0.335637480798771,,,,0.86825,,,,0.420530788728194,,,,0.0544580289250037,,,,0.198673028179514,,,,0.290815565826748,,,,2604,
75287,ZCTA5 75287,2078,3195,1723,1713,6052,15993,11328,20922,15323,3652,22044,27735,651,1085,274,35003,749,38610,83.4,87.6,88.9,85.5,Zip,,,54882,,,,51045,,,,0.486,,,,10999,,,,6605,,,,2024,,,,0.120349112641668,,,,0.184016728793527,,,,0.794808004326663,,,,0.0213981658714967,,,,0.159024956471271,,,,0.246918262848473,,,,0.8635,,,,0.206406472067344,,,,0.0665427644765133,,,,0.279199008782479,,,,0.381217885645567,,,,5273,
75407,ZCTA5 75407,686,586,499,1078,3037,1651,4669,10275,1223,201,1718,5516,348,286,72,8021,83,10390,85.1,82.2,84.8,82.7,Zip,,,16582,,,,60763,,,,0.4065,,,,4920,,,,1652,,,,691,,,,0.0996261005910023,,,,0.140447154471545,,,,0.31145757795504,,,,0.0103478369280638,,,,0.144288577154309,,,,0.547169811320755,,,,0.837,,,,0.28157037751779,,,,0.0121215776142805,,,,0.0737546737426125,,,,0.619647810879267,,,,1272,
75409,ZCTA5 75409,557,350,693,1062,2468,2364,2820,10094,1287,885,1088,4566,405,168,18,7183,0,9372,84.3,68.1,75.3,74.3,Zip,,,15379,,,,86304,,,,0.3233,,,,5100,,,,932,,,,442,,,,0.0606021197737174,,,,0.0866666666666667,,,,0.238282961016207,,,,0,,,,0.025974025974026,,,,0.893054024255788,,,,0.755,,,,0.183366928929059,,,,0.0575460042915664,,,,0.0836855452240068,,,,0.656349567592171,,,,907,
75423,ZCTA5 75423,60,47,59,138,622,258,333,2340,58,1,159,1047,45,9,15,1216,0,2122,70.4,86.3,66,76.4,Zip,,,2801,,,,61678,,,,0.4085,,,,572,,,,401,,,,112,,,,0.143163156015709,,,,0.195804195804196,,,,0.151862464183381,,,,0,,,,0.254237288135593,,,,0.841121495327103,,,,0.74775,,,,0.11888611210282,,,,0.000357015351660121,,,,0.020706890396287,,,,0.835415922884684,,,,107,
75424,ZCTA5 75424,136,193,83,323,552,217,450,2563,8,17,208,1121,31,69,6,1502,0,2111,76.3,82.3,71.7,81.8,Zip,,,3103,,,,78359,,,,0.3833,,,,663,,,,331,,,,173,,,,0.106670963583629,,,,0.260935143288084,,,,0.185548617305977,,,,0,,,,0.072289156626506,,,,0.188449848024316,,,,0.78025,,,,0.14502094747019,,,,0.00547856912665163,,,,0.00257815017724783,,,,0.825974863035772,,,,329,
75442,ZCTA5 75442,356,293,221,523,1855,932,1646,7359,411,92,884,3292,192,129,0,4299,0,6735,64.5,65.3,83.5,74.3,Zip,,,9681,,,,69703,,,,0.3957,,,,2297,,,,984,,,,398,,,,0.101642392314844,,,,0.173269481932956,,,,0.268529769137303,,,,0,,,,0,,,,0.591679506933744,,,,0.719,,,,0.170023757876252,,,,0.0095031505009813,,,,0.0424542919119926,,,,0.760148744964363,,,,649,
75452,ZCTA5 75452,147,202,193,269,889,425,404,3713,134,0,495,1453,92,56,35,1729,0,2764,59.9,79.3,76,75.2,Zip,,,4312,,,,56287,,,,0.4062,,,,1199,,,,596,,,,237,,,,0.13821892393321,,,,0.1976647206005,,,,0.340674466620785,,,,0,,,,0.181347150259067,,,,0.527220630372493,,,,0.726,,,,0.0936920222634508,,,,0,,,,0.0310760667903525,,,,0.861085343228201,,,,349,
75454,ZCTA5 75454,233,606,249,324,1185,1430,1468,7000,740,292,413,2892,112,417,0,4668,0,5768,94.2,77.9,81.3,95.4,Zip,,,9583,,,,96889,,,,0.3459,,,,2976,,,,297,,,,168,,,,0.0309923823437337,,,,0.0564516129032258,,,,0.142807745504841,,,,0,,,,0,,,,0.266984505363528,,,,0.872,,,,0.153187936971721,,,,0.0304706250652197,,,,0.0772200772200772,,,,0.730460189919649,,,,839,
75474,ZCTA5 75474,561,439,315,1585,2832,564,2043,12167,130,81,1191,5334,276,224,46,5593,0,10451,74.4,66.7,66.8,67.2,Zip,,,14744,,,,48072,,,,0.4294,,,,3293,,,,3037,,,,1024,,,,0.205982094411286,,,,0.3109626480413,,,,0.223284589426322,,,,0,,,,0.146031746031746,,,,0.552,,,,0.68775,,,,0.138564839934889,,,,0.00549376017362995,,,,0.0088171459576777,,,,0.825217037438958,,,,1000,
75490,ZCTA5 75490,125,20,85,198,502,180,294,2015,105,28,115,906,52,8,7,1246,0,1761,57,89,87.8,76.7,Zip,,,2518,,,,72143,,,,0.3438,,,,612,,,,197,,,,79,,,,0.0782366957903098,,,,0.129084967320261,,,,0.126931567328918,,,,0,,,,0.0823529411764706,,,,0.717241379310345,,,,0.77625,,,,0.116759332803813,,,,0.011119936457506,,,,0.0416997617156473,,,,0.800238284352661,,,,145,
75491,ZCTA5 75491,137,279,173,296,682,611,326,3902,363,10,433,1793,57,85,48,2440,0,3317,73.6,73.9,77.1,83,Zip,,,4913,,,,72371,,,,0.4253,,,,1180,,,,660,,,,206,,,,0.134337472013027,,,,0.174576271186441,,,,0.241494701617401,,,,0,,,,0.277456647398844,,,,0.274038461538462,,,,0.769,,,,0.0663545695094647,,,,0.00203541624262162,,,,0.0738856096071647,,,,0.794219417870955,,,,416,
75495,ZCTA5 75495,656,496,192,151,1493,988,677,7331,280,11,508,2871,465,117,0,4255,49,5507,76.5,77.6,78,78.6,Zip,,,8564,,,,78673,,,,0.418,,,,1905,,,,721,,,,173,,,,0.0841896310135451,,,,0.0908136482939632,,,,0.176941832114246,,,,0.0115158636897767,,,,0,,,,0.807291666666667,,,,0.77675,,,,0.0790518449322746,,,,0.00128444652031761,,,,0.0326950023353573,,,,0.856025221858945,,,,1152,
76001,ZCTA5 76001,1665,1258,957,1392,3441,6396,5947,14728,9093,1571,1772,10116,835,338,32,16000,2,20225,77.5,71.4,82.9,83.5,Zip,,,32185,,,,86682,,,,0.3884,,,,9037,,,,3042,,,,1208,,,,0.094516078918751,,,,0.133672678986389,,,,0.175168050612891,,,,0.000125,,,,0.0334378265412748,,,,0.571330824495381,,,,0.78825,,,,0.184775516544974,,,,0.0488115581792761,,,,0.282522914401119,,,,0.457604474133913,,,,2923,
76002,ZCTA5 76002,1755,2085,1291,1911,4386,6657,8597,9353,13746,3326,1560,9646,656,362,129,18627,35,21614,84.9,85.4,80.4,86.9,Zip,,,36209,,,,86033,,,,0.3445,,,,10755,,,,2611,,,,904,,,,0.0721091441354359,,,,0.0840539284053929,,,,0.161725067385445,,,,0.00187899285982713,,,,0.0999225406661503,,,,0.341666666666667,,,,0.844,,,,0.23742715899362,,,,0.0918556160070701,,,,0.379629373912563,,,,0.258305946035516,,,,3840,
76006,ZCTA5 76006,1038,1498,785,820,3423,5976,5211,9837,7444,1285,8703,11700,303,304,66,14305,54,16928,83.2,87.8,83.7,78.4,Zip,,,24774,,,,47741,,,,0.4726,,,,5310,,,,2909,,,,1044,,,,0.117421490272059,,,,0.196610169491525,,,,0.743846153846154,,,,0.00377490387976232,,,,0.0840764331210191,,,,0.238958990536278,,,,0.83275,,,,0.210341487042868,,,,0.051868894809074,,,,0.300476305804472,,,,0.397069508355534,,,,2536,
76008,ZCTA5 76008,723,360,497,256,1280,5308,1383,15632,207,80,621,5796,159,72,79,8455,42,11313,67.3,78.6,79.3,81.8,Zip,,,17910,,,,128632,,,,0.3927,,,,5514,,,,594,,,,203,,,,0.0331658291457286,,,,0.0368153790351832,,,,0.107142857142857,,,,0.00496747486694264,,,,0.158953722334004,,,,0.293628808864266,,,,0.7675,,,,0.0772194304857622,,,,0.00446677833612507,,,,0.0115577889447236,,,,0.872808486878839,,,,1083,
76009,ZCTA5 76009,771,1037,525,2356,4233,1080,6531,13742,196,39,1437,6902,325,512,35,9450,0,13323,84.9,85.4,71.7,79.9,Zip,,,21041,,,,55493,,,,0.3915,,,,5910,,,,3077,,,,1266,,,,0.146238296658904,,,,0.214213197969543,,,,0.208200521587946,,,,0,,,,0.0666666666666667,,,,0.359513274336283,,,,0.80475,,,,0.310393992680956,,,,0.00185352407204981,,,,0.00931514661850673,,,,0.65310584097714,,,,1808,
76010,ZCTA5 76010,4080,4373,1947,11186,8244,2779,36181,9960,7886,2671,11696,17389,1430,1476,244,24779,94,31234,72.8,74.9,73.6,75.2,Zip,,,57668,,,,36461,,,,0.4262,,,,17981,,,,16921,,,,7359,,,,0.293420961365055,,,,0.409265335632056,,,,0.672609120708494,,,,0.00379353484805682,,,,0.125321006676939,,,,0.338341417248314,,,,0.74125,,,,0.627401678573906,,,,0.0463168481653603,,,,0.136748283276687,,,,0.172712769646945,,,,8453,
76011,ZCTA5 76011,1399,1511,449,2639,3151,2683,8178,6454,6814,520,7687,9626,482,286,57,12120,38,14466,77.1,87.4,79.8,78.1,Zip,,,22640,,,,37159,,,,0.4468,,,,5264,,,,6158,,,,2355,,,,0.271996466431095,,,,0.447378419452888,,,,0.798566382713484,,,,0.00313531353135314,,,,0.126948775055679,,,,0.33127147766323,,,,0.806,,,,0.361219081272085,,,,0.0229681978798587,,,,0.300971731448763,,,,0.285070671378092,,,,2910,
76012,ZCTA5 76012,1085,1207,606,1482,2304,4848,5553,16697,3194,828,4032,10342,408,390,35,12535,84,18243,73.4,78.9,86.5,74.9,Zip,,,26919,,,,61214,,,,0.4727,,,,6384,,,,5074,,,,2071,,,,0.188491400126305,,,,0.324404761904762,,,,0.389866563527364,,,,0.00670123653769446,,,,0.0577557755775578,,,,0.356020942408377,,,,0.78425,,,,0.206285523236376,,,,0.0307589434971581,,,,0.118652253055463,,,,0.620268212043538,,,,2292,
76013,ZCTA5 76013,2474,2383,661,1102,3303,6639,4998,20532,4722,2456,6373,13193,591,415,137,16468,43,21984,75.6,80.5,77.5,79.4,Zip,,,33760,,,,52352,,,,0.4707,,,,6919,,,,5974,,,,1466,,,,0.176954976303318,,,,0.211880329527388,,,,0.483059198059577,,,,0.00261112460529512,,,,0.207261724659607,,,,0.243360098826436,,,,0.7825,,,,0.148045023696682,,,,0.0727488151658768,,,,0.139869668246446,,,,0.608175355450237,,,,4857,
76014,ZCTA5 76014,1745,1868,915,4499,5648,2780,14781,6885,9644,4052,5303,10883,772,494,101,17027,29,21946,78.5,83.4,80.4,79.9,Zip,,,36156,,,,52071,,,,0.3664,,,,10597,,,,7198,,,,3397,,,,0.199081756831508,,,,0.320562423327357,,,,0.487273729670128,,,,0.00170317730663065,,,,0.110382513661202,,,,0.427345696097426,,,,0.8055,,,,0.408811815466313,,,,0.112069919238854,,,,0.266733045690895,,,,0.190424825755061,,,,3613,
76015,ZCTA5 76015,888,968,443,1345,1950,2333,3887,8186,2988,658,3214,6267,304,178,114,8150,0,10765,75.6,76.9,82.3,80.3,Zip,,,16253,,,,55644,,,,0.4303,,,,3632,,,,2569,,,,849,,,,0.158063126807359,,,,0.23375550660793,,,,0.512845061432903,,,,0,,,,0.257336343115124,,,,0.327586206896552,,,,0.78775,,,,0.239155848151111,,,,0.0404848335691872,,,,0.183842982833938,,,,0.50366086260998,,,,1856,
76016,ZCTA5 76016,1309,1275,399,955,3185,7173,4223,21743,2470,2157,2296,11245,451,433,47,15916,21,21989,85.9,83.1,85.9,84.2,Zip,,,31318,,,,81411,,,,0.4105,,,,6745,,,,1875,,,,608,,,,0.0598697234817038,,,,0.0901408450704225,,,,0.204179635393508,,,,0.00131942699170646,,,,0.117794486215539,,,,0.349071207430341,,,,0.84775,,,,0.134842582540392,,,,0.0688741298933521,,,,0.0788683823998978,,,,0.694265278753433,,,,2584,
76017,ZCTA5 76017,2360,1965,1300,1909,5425,8585,7728,25144,9604,3033,5651,16972,851,500,75,24582,143,31709,73.7,85.9,82.5,85,Zip,,,47355,,,,70871,,,,0.4018,,,,11321,,,,4430,,,,1678,,,,0.0935487276950692,,,,0.148220121897359,,,,0.332960169691256,,,,0.00581726466520218,,,,0.0576923076923077,,,,0.393526011560694,,,,0.81775,,,,0.163192904656319,,,,0.0640481469749762,,,,0.202808573540281,,,,0.530968218773097,,,,4325,
76018,ZCTA5 76018,1960,1497,619,2062,4387,4376,9886,7131,8733,4593,2668,9477,482,491,56,16736,23,19662,86.7,86.8,77.5,81.7,Zip,,,31729,,,,67081,,,,0.3262,,,,8610,,,,2474,,,,1033,,,,0.0779728324245958,,,,0.119976771196283,,,,0.281523688931096,,,,0.00137428298279159,,,,0.0904684975767367,,,,0.278854498119757,,,,0.83175,,,,0.311576160610167,,,,0.14475716221753,,,,0.275237164738882,,,,0.224747076806707,,,,3457,
76020,ZCTA5 76020,1031,1234,790,1281,5530,3148,2465,24886,115,116,2531,10119,542,431,155,12806,14,19745,71.4,76.8,80.8,71.9,Zip,,,28207,,,,63560,,,,0.4445,,,,6197,,,,2519,,,,599,,,,0.0893040734569433,,,,0.0966596740358238,,,,0.250123529993082,,,,0.00109323754490083,,,,0.19620253164557,,,,0.478587196467991,,,,0.75225,,,,0.0873896550501649,,,,0.00411245435530188,,,,0.00407700216258376,,,,0.882263267983125,,,,2265,
76021,ZCTA5 76021,1322,1148,947,849,3345,8967,4698,23703,3596,2147,6795,15378,537,419,139,19399,58,26044,78.7,89.6,81.6,87.7,Zip,,,35741,,,,71376,,,,0.3895,,,,7227,,,,2023,,,,561,,,,0.0566016619568563,,,,0.0776255707762557,,,,0.441865001950839,,,,0.00298984483736275,,,,0.146779303062302,,,,0.434817813765182,,,,0.844,,,,0.131445678632383,,,,0.0600710668420022,,,,0.100612741669231,,,,0.663187935424303,,,,2470,
76022,ZCTA5 76022,545,445,266,435,1528,2264,2214,8509,1780,541,2780,5722,206,201,25,7323,73,9814,85.6,83.2,83.4,84.3,Zip,,,13532,,,,56476,,,,0.3683,,,,2728,,,,852,,,,197,,,,0.0629618681643512,,,,0.0722140762463343,,,,0.485844110450891,,,,0.00996859210705995,,,,0.093984962406015,,,,0.416161616161616,,,,0.84125,,,,0.163612178539758,,,,0.0399793083062371,,,,0.131540053207213,,,,0.628805793674254,,,,990,
76028,ZCTA5 76028,2439,2666,1905,2290,10388,9764,8868,55051,2764,845,5361,24119,979,788,101,33566,71,45878,77.3,78.2,80.2,82.6,Zip,,,69413,,,,78175,,,,0.3965,,,,18430,,,,4037,,,,1466,,,,0.0581591344560817,,,,0.0795442213781877,,,,0.222272896886272,,,,0.00211523565512721,,,,0.0530183727034121,,,,0.383545543584721,,,,0.79575,,,,0.127757048391512,,,,0.0121735121663089,,,,0.0398196303286128,,,,0.79309351274257,,,,5105,
76031,ZCTA5 76031,690,765,470,1888,3468,1113,5186,10903,409,44,1380,5848,413,409,46,7197,0,11349,72.7,65,76.5,64.6,Zip,,,16855,,,,54052,,,,0.4273,,,,4051,,,,2817,,,,1234,,,,0.167131415010383,,,,0.304616144161935,,,,0.235978112175103,,,,0,,,,0.0978723404255319,,,,0.567697594501718,,,,0.697,,,,0.307683180065263,,,,0.00261050133491546,,,,0.024265796499555,,,,0.646870364876891,,,,1455,
76033,ZCTA5 76033,1627,948,780,1913,4509,2443,5574,19215,720,242,3697,9831,753,376,15,11606,60,17031,72.2,87.1,76.5,77,Zip,,,26310,,,,54961,,,,0.4251,,,,6704,,,,3051,,,,1206,,,,0.115963511972634,,,,0.179892601431981,,,,0.376055335164276,,,,0.00516973978976392,,,,0.0192307692307692,,,,0.584854368932039,,,,0.782,,,,0.211858608893957,,,,0.00919802356518434,,,,0.0273660205245154,,,,0.730330672748005,,,,2575,
76034,ZCTA5 76034,785,790,581,93,1149,9892,614,23358,532,1201,332,8886,196,159,15,12491,25,18352,75.5,81.6,79.8,78,Zip,,,26001,,,,175096,,,,0.4291,,,,6074,,,,828,,,,180,,,,0.0318449290411907,,,,0.0296345077378992,,,,0.0373621426963763,,,,0.00200144103754703,,,,0.0258175559380379,,,,0.248888888888889,,,,0.78725,,,,0.0236144763662936,,,,0.046190531133418,,,,0.0204607515095573,,,,0.898350063459098,,,,1575,
76035,ZCTA5 76035,110,79,12,157,153,356,219,1377,21,23,23,605,61,57,2,904,0,1241,100,85.2,77.2,83.7,Zip,,,1654,,,,97426,,,,0.4671,,,,224,,,,235,,,,85,,,,0.142079806529625,,,,0.379464285714286,,,,0.0380165289256198,,,,0,,,,0.166666666666667,,,,0.645502645502646,,,,0.86525,,,,0.132406287787183,,,,0.0139056831922612,,,,0.0126964933494559,,,,0.832527206771463,,,,189,
