GEOID,NAME,popm_18t24E,popf_18t24E,pop_3t4E,less_hsE,hs_degE,ba_degE,his_popE,wh_popE,bl_popE,as_popE,rohhE,thhE,hsm_18t24E,hsf_18t24E,es_3t4E,empE,emp_pubtrE,pop_o25E,emp_r25t29E,emp_r30t34E,emp_r35t44E,emp_r45t54E,type,tot_popE_2012,tot_popE_2013,tot_popE_2014,tot_popE_2015,tot_popE_2016,tot_popE_2017,tot_popE_2018,tot_popE_2019,med_incE_2012,med_incE_2013,med_incE_2014,med_incE_2015,med_incE_2016,med_incE_2017,med_incE_2018,med_incE_2019,giniE_2012,giniE_2013,giniE_2014,giniE_2015,giniE_2016,giniE_2017,giniE_2018,giniE_2019,pop_u18E_2012,pop_u18E_2013,pop_u18E_2014,pop_u18E_2015,pop_u18E_2016,pop_u18E_2017,pop_u18E_2018,pop_u18E_2019,pop_bpE_2012,pop_bpE_2013,pop_bpE_2014,pop_bpE_2015,pop_bpE_2016,pop_bpE_2017,pop_bpE_2018,pop_bpE_2019,bp_u18E_2012,bp_u18E_2013,bp_u18E_2014,bp_u18E_2015,bp_u18E_2016,bp_u18E_2017,bp_u18E_2018,bp_u18E_2019,bp_per_2012,bp_per_2013,bp_per_2014,bp_per_2015,bp_per_2016,bp_per_2017,bp_per_2018,bp_per_2019,cbp_per_2012,cbp_per_2013,cbp_per_2014,cbp_per_2015,cbp_per_2016,cbp_per_2017,cbp_per_2018,cbp_per_2019,rohh_per_2012,rohh_per_2013,rohh_per_2014,rohh_per_2015,rohh_per_2016,rohh_per_2017,rohh_per_2018,rohh_per_2019,emp_pubtr_per_2012,emp_pubtr_per_2013,emp_pubtr_per_2014,emp_pubtr_per_2015,emp_pubtr_per_2016,emp_pubtr_per_2017,emp_pubtr_per_2018,emp_pubtr_per_2019,es_3t4_per_2012,es_3t4_per_2013,es_3t4_per_2014,es_3t4_per_2015,es_3t4_per_2016,es_3t4_per_2017,es_3t4_per_2018,es_3t4_per_2019,hs_18t24_per_2012,hs_18t24_per_2013,hs_18t24_per_2014,hs_18t24_per_2015,hs_18t24_per_2016,hs_18t24_per_2017,hs_18t24_per_2018,hs_18t24_per_2019,emp_r_2012,emp_r_2013,emp_r_2014,emp_r_2015,emp_r_2016,emp_r_2017,emp_r_2018,emp_r_2019,his_per_2012,his_per_2013,his_per_2014,his_per_2015,his_per_2016,his_per_2017,his_per_2018,his_per_2019,as_per_2012,as_per_2013,as_per_2014,as_per_2015,as_per_2016,as_per_2017,as_per_2018,as_per_2019,bl_per_2012,bl_per_2013,bl_per_2014,bl_per_2015,bl_per_2016,bl_per_2017,bl_per_2018,bl_per_2019,wh_per_2012,wh_per_2013,wh_per_2014,wh_per_2015,wh_per_2016,wh_per_2017,wh_per_2018,wh_per_2019,pop_18t24E_2012,pop_18t24E_2013,pop_18t24E_2014,pop_18t24E_2015,pop_18t24E_2016,pop_18t24E_2017,pop_18t24E_2018,pop_18t24E_2019
4877620,"Westlake town, Texas",32,26,26,9,22,368,63,764,8,118,24,310,11,8,4,379,0,599,100,100,71.3,66.8,Place,,,,,,,974,,,,,,,,250001,,,,,,,,0.4871,,,,,,,,317,,,,,,,,44,,,,,,,,8,,,,,,,,0.0451745379876797,,,,,,,,0.0252365930599369,,,,,,,,0.0774193548387097,,,,,,,,0,,,,,,,,0.153846153846154,,,,,,,,0.379310344827586,,,,,,,,0.84525,,,,,,,,0.0646817248459959,,,,,,,,0.121149897330596,,,,,,,,0.00821355236139631,,,,,,,,0.784394250513347,,,,,,,,58,
4877620,"Westlake town, Texas",42,46,27,8,31,384,60,774,4,105,49,342,10,25,3,400,0,631,100,100,68.1,63.4,Place,,,,,,,,983,,,,,,,,227083,,,,,,,,0.5687,,,,,,,,264,,,,,,,,70,,,,,,,,19,,,,,,,,0.0712105798575788,,,,,,,,0.071969696969697,,,,,,,,0.14327485380117,,,,,,,,0,,,,,,,,0.111111111111111,,,,,,,,0.227272727272727,,,,,,,,0.82875,,,,,,,,0.0610376398779247,,,,,,,,0.106815869786368,,,,,,,,0.00406917599186165,,,,,,,,0.787385554425229,,,,,,,,88
4861604,"Reno city (Parker and Tarrant Counties), Texas",71,82,68,233,497,205,104,2380,15,0,144,904,57,7,0,1171,0,1774,68.9,76.8,70,28.6,Place,2528,,,,,,,,56389,,,,,,,,0.4046,,,,,,,,601,,,,,,,,439,,,,,,,,162,,,,,,,,0.173655063291139,,,,,,,,0.26955074875208,,,,,,,,0.15929203539823,,,,,,,,0,,,,,,,,0,,,,,,,,0.745098039215686,,,,,,,,0.61075,,,,,,,,0.0411392405063291,,,,,,,,0,,,,,,,,0.00593354430379747,,,,,,,,0.941455696202532,,,,,,,,153,,,,,,,
4861604,"Reno city (Parker and Tarrant Counties), Texas",80,96,64,148,401,181,84,2372,17,0,142,853,67,16,0,1074,0,1642,65.8,79.6,66.2,23.9,Place,,2523,,,,,,,,57656,,,,,,,,0.3824,,,,,,,,705,,,,,,,,338,,,,,,,,132,,,,,,,,0.133967499009116,,,,,,,,0.187234042553192,,,,,,,,0.166471277842907,,,,,,,,0,,,,,,,,0,,,,,,,,0.761363636363636,,,,,,,,0.58875,,,,,,,,0.0332936979785969,,,,,,,,0,,,,,,,,0.00673801030519223,,,,,,,,0.940150614347998,,,,,,,,176,,,,,,
4861604,"Reno city (Parker and Tarrant Counties), Texas",112,156,24,128,418,144,115,2340,20,0,167,852,55,52,0,1027,0,1636,69.8,73.6,50.5,24.2,Place,,,2551,,,,,,,,55833,,,,,,,,0.374,,,,,,,,647,,,,,,,,344,,,,,,,,118,,,,,,,,0.13484907879263,,,,,,,,0.182380216383308,,,,,,,,0.196009389671362,,,,,,,,0,,,,,,,,0,,,,,,,,0.41044776119403,,,,,,,,0.54525,,,,,,,,0.0450803606428851,,,,,,,,0,,,,,,,,0.00784006272050177,,,,,,,,0.917287338298706,,,,,,,,268,,,,,
4861604,"Reno city (Parker and Tarrant Counties), Texas",137,171,26,159,385,155,118,2381,19,0,207,829,70,63,0,958,0,1603,43.7,74.3,70,74.7,Place,,,,2597,,,,,,,,56463,,,,,,,,0.3677,,,,,,,,686,,,,,,,,346,,,,,,,,129,,,,,,,,0.133230650750866,,,,,,,,0.188046647230321,,,,,,,,0.249698431845597,,,,,,,,0,,,,,,,,0,,,,,,,,0.454545454545455,,,,,,,,0.65675,,,,,,,,0.045437042741625,,,,,,,,0,,,,,,,,0.00731613400077012,,,,,,,,0.916827108201771,,,,,,,,308,,,,
4861604,"Reno city (Parker and Tarrant Counties), Texas",139,228,21,197,472,96,135,2406,9,5,291,851,63,94,0,952,0,1601,40.1,66.9,66.7,71.9,Place,,,,,2637,,,,,,,,54904,,,,,,,,0.4111,,,,,,,,669,,,,,,,,436,,,,,,,,123,,,,,,,,0.165339400834281,,,,,,,,0.183856502242152,,,,,,,,0.341950646298472,,,,,,,,0,,,,,,,,0,,,,,,,,0.343324250681199,,,,,,,,0.614,,,,,,,,0.0511945392491468,,,,,,,,0.00189609404626469,,,,,,,,0.00341296928327645,,,,,,,,0.912400455062571,,,,,,,,367,,,
4861604,"Reno city (Parker and Tarrant Counties), Texas",140,230,25,195,503,122,233,2402,8,6,316,906,78,97,0,1018,0,1698,46.3,75,69,62,Place,,,,,,2736,,,,,,,,53276,,,,,,,,0.3917,,,,,,,,668,,,,,,,,527,,,,,,,,165,,,,,,,,0.192616959064328,,,,,,,,0.247005988023952,,,,,,,,0.34878587196468,,,,,,,,0,,,,,,,,0,,,,,,,,0.421621621621622,,,,,,,,0.63075,,,,,,,,0.0851608187134503,,,,,,,,0.00219298245614035,,,,,,,,0.00292397660818713,,,,,,,,0.877923976608187,,,,,,,,370,,
4861604,"Reno city (Parker and Tarrant Counties), Texas",155,192,26,256,588,136,236,2494,20,6,351,984,83,82,0,1093,0,1900,48.5,62.5,56.1,65.3,Place,,,,,,,2811,,,,,,,,53483,,,,,,,,0.4407,,,,,,,,564,,,,,,,,604,,,,,,,,194,,,,,,,,0.214870152970473,,,,,,,,0.343971631205674,,,,,,,,0.356707317073171,,,,,,,,0,,,,,,,,0,,,,,,,,0.478386167146974,,,,,,,,0.581,,,,,,,,0.0839558875844895,,,,,,,,0.00213447171824973,,,,,,,,0.00711490572749911,,,,,,,,0.887228744219139,,,,,,,,347,
4861604,"Reno city (Parker and Tarrant Counties), Texas",126,145,33,272,548,171,268,2590,27,3,322,1009,92,41,0,1178,0,2065,55.6,73.1,61.6,65.9,Place,,,,,,,,2962,,,,,,,,60199,,,,,,,,0.4548,,,,,,,,626,,,,,,,,506,,,,,,,,157,,,,,,,,0.170830519918974,,,,,,,,0.250798722044728,,,,,,,,0.319127849355798,,,,,,,,0,,,,,,,,0,,,,,,,,0.678966789667897,,,,,,,,0.6405,,,,,,,,0.0904794058068872,,,,,,,,0.00101282916948008,,,,,,,,0.00911546252532073,,,,,,,,0.87440918298447,,,,,,,,271
4873710,"Trophy Club town, Texas",259,98,228,86,400,3106,412,7776,140,227,230,3001,33,27,45,4193,69,5801,79.6,85.6,71,38,Place,8589,,,,,,,,122539,,,,,,,,0.3471,,,,,,,,2431,,,,,,,,144,,,,,,,,35,,,,,,,,0.016765630457562,,,,,,,,0.0143973673385438,,,,,,,,0.0766411196267911,,,,,,,,0.0164559980920582,,,,,,,,0.197368421052632,,,,,,,,0.184873949579832,,,,,,,,0.6855,,,,,,,,0.0479683315869135,,,,,,,,0.0264291535685179,,,,,,,,0.0162999185004075,,,,,,,,0.905344044708348,,,,,,,,357,,,,,,,
4873710,"Trophy Club town, Texas",270,115,265,51,469,3385,517,7798,131,282,195,3087,40,28,48,4476,25,5924,75.2,88,71.2,44.2,Place,,9037,,,,,,,,124593,,,,,,,,0.3611,,,,,,,,2728,,,,,,,,198,,,,,,,,75,,,,,,,,0.0219099258603519,,,,,,,,0.0274926686217009,,,,,,,,0.0631681243926142,,,,,,,,0.00558534405719392,,,,,,,,0.181132075471698,,,,,,,,0.207792207792208,,,,,,,,0.6965,,,,,,,,0.0572092508575855,,,,,,,,0.0312050459223194,,,,,,,,0.0144959610490207,,,,,,,,0.86289697908598,,,,,,,,385,,,,,,
4873710,"Trophy Club town, Texas",270,108,362,86,398,3513,813,7988,102,287,242,3301,29,16,35,4771,18,6302,77.3,95,69.8,42.1,Place,,,9451,,,,,,,,127391,,,,,,,,0.3833,,,,,,,,2757,,,,,,,,235,,,,,,,,78,,,,,,,,0.0248650936408846,,,,,,,,0.0282916213275299,,,,,,,,0.0733111178430779,,,,,,,,0.00377279396352966,,,,,,,,0.0966850828729282,,,,,,,,0.153439153439153,,,,,,,,0.7105,,,,,,,,0.0860226431065496,,,,,,,,0.0303671569146122,,,,,,,,0.010792508729235,,,,,,,,0.845201565971855,,,,,,,,378,,,,,
4873710,"Trophy Club town, Texas",305,193,417,97,586,3735,886,8765,107,172,206,3490,52,31,71,5388,26,6673,91.7,82.2,78.5,92.9,Place,,,,10187,,,,,,,,128750,,,,,,,,0.377,,,,,,,,3006,,,,,,,,251,,,,,,,,66,,,,,,,,0.024639246097968,,,,,,,,0.0219560878243513,,,,,,,,0.0590257879656161,,,,,,,,0.00482553823311062,,,,,,,,0.170263788968825,,,,,,,,0.208835341365462,,,,,,,,0.86325,,,,,,,,0.0869735937960145,,,,,,,,0.0168842642583685,,,,,,,,0.0105035829979386,,,,,,,,0.860410326887209,,,,,,,,498,,,,
4873710,"Trophy Club town, Texas",299,133,423,115,682,3976,1067,9125,253,211,276,3762,70,31,63,5841,37,7467,85.5,78,81.3,87.3,Place,,,,,10987,,,,,,,,133457,,,,,,,,0.3665,,,,,,,,3074,,,,,,,,245,,,,,,,,72,,,,,,,,0.0222990807317739,,,,,,,,0.0234222511385817,,,,,,,,0.0733652312599681,,,,,,,,0.00633453175826057,,,,,,,,0.148936170212766,,,,,,,,0.324074074074074,,,,,,,,0.83025,,,,,,,,0.0971147720032766,,,,,,,,0.01920451442614,,,,,,,,0.0230272139801584,,,,,,,,0.830526986438518,,,,,,,,432,,,
4873710,"Trophy Club town, Texas",314,142,412,133,607,4221,1000,9420,267,355,348,3907,80,36,52,5859,0,7605,84.8,70.8,80.6,88,Place,,,,,,11436,,,,,,,,139156,,,,,,,,0.3543,,,,,,,,3375,,,,,,,,287,,,,,,,,75,,,,,,,,0.0250961874781392,,,,,,,,0.0222222222222222,,,,,,,,0.0890708983875096,,,,,,,,0,,,,,,,,0.12621359223301,,,,,,,,0.350877192982456,,,,,,,,0.8105,,,,,,,,0.0874431619447359,,,,,,,,0.0310423224903813,,,,,,,,0.0233473242392445,,,,,,,,0.823714585519412,,,,,,,,456,,
4873710,"Trophy Club town, Texas",281,166,415,181,464,4215,849,9933,309,518,340,3911,55,47,67,5896,0,7790,82.1,71.8,83.5,88.2,Place,,,,,,,11790,,,,,,,,142483,,,,,,,,0.3541,,,,,,,,3553,,,,,,,,280,,,,,,,,34,,,,,,,,0.0237489397794741,,,,,,,,0.00956937799043062,,,,,,,,0.0869342879059064,,,,,,,,0,,,,,,,,0.16144578313253,,,,,,,,0.246085011185682,,,,,,,,0.814,,,,,,,,0.0720101781170484,,,,,,,,0.0439355385920271,,,,,,,,0.0262086513994911,,,,,,,,0.842493638676845,,,,,,,,447,
4873710,"Trophy Club town, Texas",334,223,361,150,503,4591,692,10184,248,566,354,3988,68,75,51,6141,0,7909,79,73.2,83.4,86.1,Place,,,,,,,,11949,,,,,,,,147477,,,,,,,,0.3481,,,,,,,,3483,,,,,,,,344,,,,,,,,49,,,,,,,,0.0287890200016738,,,,,,,,0.0140683318977893,,,,,,,,0.0887662988966901,,,,,,,,0,,,,,,,,0.141274238227147,,,,,,,,0.244165170556553,,,,,,,,0.80425,,,,,,,,0.0579127960498787,,,,,,,,0.0473679805841493,,,,,,,,0.0207548748849276,,,,,,,,0.852288894468156,,,,,,,,557
4857476,"Pilot Point city, Texas",171,47,93,530,546,365,1198,2668,7,0,593,1509,103,23,0,2040,0,2756,78.8,84.7,85.7,42.4,Place,3901,,,,,,,,51546,,,,,,,,0.3659,,,,,,,,927,,,,,,,,169,,,,,,,,50,,,,,,,,0.0433222250704948,,,,,,,,0.0539374325782093,,,,,,,,0.39297548045063,,,,,,,,0,,,,,,,,0,,,,,,,,0.944954128440367,,,,,,,,0.729,,,,,,,,0.307100743399128,,,,,,,,0,,,,,,,,0.00179441168931043,,,,,,,,0.683927198154319,,,,,,,,218,,,,,,,
4857476,"Pilot Point city, Texas",210,98,135,710,476,415,1819,1990,15,0,415,1444,56,30,43,1943,0,2660,75.5,59.9,86.5,35.5,Place,,3922,,,,,,,,44895,,,,,,,,0.3856,,,,,,,,954,,,,,,,,411,,,,,,,,63,,,,,,,,0.104793472718001,,,,,,,,0.0660377358490566,,,,,,,,0.287396121883657,,,,,,,,0,,,,,,,,0.318518518518519,,,,,,,,0.363636363636364,,,,,,,,0.6435,,,,,,,,0.463793982661907,,,,,,,,0,,,,,,,,0.00382457929627741,,,,,,,,0.50739418663947,,,,,,,,308,,,,,,
4857476,"Pilot Point city, Texas",142,180,125,622,458,348,1577,2213,6,0,410,1473,42,36,44,1982,0,2649,77.2,64.5,86.3,39,Place,,,3967,,,,,,,,50666,,,,,,,,0.3761,,,,,,,,996,,,,,,,,449,,,,,,,,101,,,,,,,,0.113183766070078,,,,,,,,0.10140562248996,,,,,,,,0.278343516632722,,,,,,,,0,,,,,,,,0.352,,,,,,,,0.260869565217391,,,,,,,,0.6675,,,,,,,,0.397529619359718,,,,,,,,0,,,,,,,,0.00151247794303,,,,,,,,0.557852281320897,,,,,,,,322,,,,,
4857476,"Pilot Point city, Texas",137,188,134,674,419,313,1789,2080,8,0,444,1510,45,40,84,1960,0,2767,100,66.8,76.1,65.6,Place,,,,4011,,,,,,,,47292,,,,,,,,0.3921,,,,,,,,919,,,,,,,,626,,,,,,,,177,,,,,,,,0.156070805285465,,,,,,,,0.192600652883569,,,,,,,,0.294039735099338,,,,,,,,0,,,,,,,,0.626865671641791,,,,,,,,0.276923076923077,,,,,,,,0.77125,,,,,,,,0.446023435552231,,,,,,,,0,,,,,,,,0.00199451508352032,,,,,,,,0.518573921715283,,,,,,,,325,,,,
4857476,"Pilot Point city, Texas",143,324,140,528,422,275,1333,2677,8,0,376,1575,51,106,79,1900,0,2684,95.7,85,72.9,65.2,Place,,,,,4202,,,,,,,,50898,,,,,,,,0.3573,,,,,,,,1051,,,,,,,,661,,,,,,,,203,,,,,,,,0.1573060447406,,,,,,,,0.193149381541389,,,,,,,,0.238730158730159,,,,,,,,0,,,,,,,,0.564285714285714,,,,,,,,0.218415417558887,,,,,,,,0.797,,,,,,,,0.31722989052832,,,,,,,,0,,,,,,,,0.00190385530699667,,,,,,,,0.63707758210376,,,,,,,,467,,,
4857476,"Pilot Point city, Texas",140,345,151,520,415,240,1452,2597,33,0,404,1555,28,127,82,1870,0,2627,94,100,75.4,58.5,Place,,,,,,4246,,,,,,,,47261,,,,,,,,0.3664,,,,,,,,1134,,,,,,,,729,,,,,,,,197,,,,,,,,0.171691003297221,,,,,,,,0.173721340388007,,,,,,,,0.259807073954984,,,,,,,,0,,,,,,,,0.543046357615894,,,,,,,,0.115463917525773,,,,,,,,0.81975,,,,,,,,0.341968911917098,,,,,,,,0,,,,,,,,0.0077720207253886,,,,,,,,0.611634479510127,,,,,,,,485,,
4857476,"Pilot Point city, Texas",80,453,29,400,417,261,924,3126,41,0,710,1736,19,170,20,2088,0,2675,93.7,100,90.6,84.8,Place,,,,,,,4292,,,,,,,,49928,,,,,,,,0.3343,,,,,,,,1084,,,,,,,,434,,,,,,,,197,,,,,,,,0.101118359739049,,,,,,,,0.181734317343173,,,,,,,,0.408986175115207,,,,,,,,0,,,,,,,,0.689655172413793,,,,,,,,0.0712945590994371,,,,,,,,0.92275,,,,,,,,0.215284249767008,,,,,,,,0,,,,,,,,0.00955265610438024,,,,,,,,0.728331780055918,,,,,,,,533,
4857476,"Pilot Point city, Texas",82,423,34,355,510,474,1092,2931,188,0,768,1718,21,181,24,2030,0,2806,92.6,100,92.3,76.5,Place,,,,,,,,4364,,,,,,,,60158,,,,,,,,0.3323,,,,,,,,1053,,,,,,,,386,,,,,,,,179,,,,,,,,0.0884509624197984,,,,,,,,0.169990503323837,,,,,,,,0.447031431897555,,,,,,,,0,,,,,,,,0.705882352941177,,,,,,,,0.0831683168316832,,,,,,,,0.9035,,,,,,,,0.250229147571036,,,,,,,,0,,,,,,,,0.0430797433547204,,,,,,,,0.671631530705775,,,,,,,,505
4862504,"Roanoke city, Texas",394,410,132,99,589,1400,691,4993,22,140,1201,2679,183,138,0,3667,0,3960,90.6,76,94.1,44.2,Place,6050,,,,,,,,62610,,,,,,,,0.3189,,,,,,,,1286,,,,,,,,194,,,,,,,,73,,,,,,,,0.0320661157024793,,,,,,,,0.0567651632970451,,,,,,,,0.448301605076521,,,,,,,,0,,,,,,,,0,,,,,,,,0.455223880597015,,,,,,,,0.76225,,,,,,,,0.114214876033058,,,,,,,,0.0231404958677686,,,,,,,,0.00363636363636364,,,,,,,,0.825289256198347,,,,,,,,804,,,,,,,
4862504,"Roanoke city, Texas",371,331,168,100,491,1284,718,4795,167,160,1347,2957,209,39,0,3624,0,4184,89.8,78,89.6,44.9,Place,,6252,,,,,,,,62317,,,,,,,,0.3261,,,,,,,,1366,,,,,,,,287,,,,,,,,144,,,,,,,,0.0459053103007038,,,,,,,,0.105417276720351,,,,,,,,0.4555292526209,,,,,,,,0,,,,,,,,0,,,,,,,,0.595441595441596,,,,,,,,0.75575,,,,,,,,0.114843250159949,,,,,,,,0.0255918106206014,,,,,,,,0.0267114523352527,,,,,,,,0.766954574536149,,,,,,,,702,,,,,,
4862504,"Roanoke city, Texas",260,344,225,114,639,1382,882,4771,183,304,1267,3009,108,34,0,3842,0,4349,88.2,81.9,94.8,49.6,Place,,,6488,,,,,,,,61010,,,,,,,,0.3572,,,,,,,,1535,,,,,,,,381,,,,,,,,124,,,,,,,,0.0587237977805179,,,,,,,,0.0807817589576547,,,,,,,,0.42107012296444,,,,,,,,0,,,,,,,,0,,,,,,,,0.357615894039735,,,,,,,,0.78625,,,,,,,,0.135943279901356,,,,,,,,0.0468557336621455,,,,,,,,0.0282059186189889,,,,,,,,0.73535758323058,,,,,,,,604,,,,,
4862504,"Roanoke city, Texas",149,342,204,418,709,1345,832,4783,227,587,1112,2882,38,27,0,3848,0,4666,90,95.7,83.2,88.5,Place,,,,6770,,,,,,,,61358,,,,,,,,0.3895,,,,,,,,1613,,,,,,,,775,,,,,,,,243,,,,,,,,0.114475627769572,,,,,,,,0.150650960942343,,,,,,,,0.385843164469119,,,,,,,,0,,,,,,,,0,,,,,,,,0.154786150712831,,,,,,,,0.8935,,,,,,,,0.122895125553914,,,,,,,,0.0867060561299852,,,,,,,,0.0335302806499261,,,,,,,,0.706499261447563,,,,,,,,491,,,,
4862504,"Roanoke city, Texas",188,328,178,432,925,1519,1236,4802,233,462,1074,2745,81,100,0,4092,0,4869,91.7,86.7,88.6,93,Place,,,,,7055,,,,,,,,62878,,,,,,,,0.3912,,,,,,,,1670,,,,,,,,568,,,,,,,,181,,,,,,,,0.0805102763997165,,,,,,,,0.108383233532934,,,,,,,,0.391256830601093,,,,,,,,0,,,,,,,,0,,,,,,,,0.313953488372093,,,,,,,,0.9,,,,,,,,0.175194897236003,,,,,,,,0.0654854712969525,,,,,,,,0.0330262225372077,,,,,,,,0.680652019844082,,,,,,,,516,,,
4862504,"Roanoke city, Texas",256,379,218,438,963,1672,1370,5017,323,455,1082,2743,75,94,0,4286,0,4988,95.1,84.1,89.7,91.5,Place,,,,,,7442,,,,,,,,67218,,,,,,,,0.3932,,,,,,,,1819,,,,,,,,516,,,,,,,,147,,,,,,,,0.069336199946251,,,,,,,,0.0808136338647609,,,,,,,,0.394458621946774,,,,,,,,0,,,,,,,,0,,,,,,,,0.236220472440945,,,,,,,,0.901,,,,,,,,0.184090298306907,,,,,,,,0.0611394786347756,,,,,,,,0.0434023112066649,,,,,,,,0.674146734748724,,,,,,,,635,,
4862504,"Roanoke city, Texas",304,373,250,379,1124,1772,1509,5246,367,514,1061,2683,80,114,16,4363,0,5296,80.9,79.8,90.8,91.2,Place,,,,,,,7899,,,,,,,,88958,,,,,,,,0.4234,,,,,,,,1926,,,,,,,,507,,,,,,,,93,,,,,,,,0.0641853399164451,,,,,,,,0.0482866043613707,,,,,,,,0.395452851285874,,,,,,,,0,,,,,,,,0.064,,,,,,,,0.236336779911374,,,,,,,,0.85675,,,,,,,,0.191036840106343,,,,,,,,0.0650715280415242,,,,,,,,0.0464615774148626,,,,,,,,0.664134700595012,,,,,,,,677,
4862504,"Roanoke city, Texas",437,373,263,410,1001,1879,1671,5535,330,579,1096,2776,120,128,21,4564,0,5502,80.8,68.2,91,91.5,Place,,,,,,,,8341,,,,,,,,97833,,,,,,,,0.3767,,,,,,,,2029,,,,,,,,480,,,,,,,,97,,,,,,,,0.0575470567078288,,,,,,,,0.0478068013799901,,,,,,,,0.394812680115274,,,,,,,,0,,,,,,,,0.0798479087452472,,,,,,,,0.296296296296296,,,,,,,,0.82875,,,,,,,,0.200335691164129,,,,,,,,0.0694161371538185,,,,,,,,0.0395636014866323,,,,,,,,0.663589497662151,,,,,,,,810
4852212,"Northlake town, Texas",176,192,89,34,164,476,247,1625,10,8,540,795,28,7,2,1153,0,1075,90.5,89.3,75.2,22.6,Place,1915,,,,,,,,63220,,,,,,,,0.3664,,,,,,,,472,,,,,,,,73,,,,,,,,18,,,,,,,,0.0381201044386423,,,,,,,,0.038135593220339,,,,,,,,0.679245283018868,,,,,,,,0,,,,,,,,0.0224719101123596,,,,,,,,0.152173913043478,,,,,,,,0.694,,,,,,,,0.128981723237598,,,,,,,,0.00417754569190601,,,,,,,,0.00522193211488251,,,,,,,,0.848563968668407,,,,,,,,368,,,,,,,
4852212,"Northlake town, Texas",124,196,114,42,195,521,234,1895,46,8,647,940,3,9,2,1309,10,1313,89.6,86.3,73.5,16.8,Place,,2213,,,,,,,,62337,,,,,,,,0.3669,,,,,,,,580,,,,,,,,75,,,,,,,,8,,,,,,,,0.0338906461816539,,,,,,,,0.0137931034482759,,,,,,,,0.688297872340426,,,,,,,,0.00763941940412529,,,,,,,,0.0175438596491228,,,,,,,,0.01875,,,,,,,,0.6655,,,,,,,,0.10573881608676,,,,,,,,0.00361500225937641,,,,,,,,0.0207862629914144,,,,,,,,0.856303660189788,,,,,,,,320,,,,,,
4852212,"Northlake town, Texas",117,183,84,44,238,552,249,2074,44,15,741,1052,3,12,3,1408,12,1492,90.8,88.3,76.3,14.1,Place,,,2410,,,,,,,,61774,,,,,,,,0.3747,,,,,,,,618,,,,,,,,103,,,,,,,,23,,,,,,,,0.0427385892116183,,,,,,,,0.0372168284789644,,,,,,,,0.704372623574145,,,,,,,,0.00852272727272727,,,,,,,,0.0357142857142857,,,,,,,,0.02,,,,,,,,0.67375,,,,,,,,0.103319502074689,,,,,,,,0.00622406639004149,,,,,,,,0.0182572614107884,,,,,,,,0.860580912863071,,,,,,,,300,,,,,
4852212,"Northlake town, Texas",133,154,84,39,306,663,204,2266,110,10,824,1114,2,11,2,1498,11,1649,91.3,97.5,82.6,87,Place,,,,2655,,,,,,,,58583,,,,,,,,0.3789,,,,,,,,707,,,,,,,,145,,,,,,,,46,,,,,,,,0.0546139359698682,,,,,,,,0.0650636492220651,,,,,,,,0.73967684021544,,,,,,,,0.00734312416555407,,,,,,,,0.0238095238095238,,,,,,,,0.0139372822299652,,,,,,,,0.896,,,,,,,,0.0768361581920904,,,,,,,,0.00376647834274953,,,,,,,,0.0414312617702448,,,,,,,,0.853483992467043,,,,,,,,287,,,,
4852212,"Northlake town, Texas",138,124,85,42,358,715,206,2489,111,29,839,1157,3,24,3,1616,8,1834,90.3,94.9,81,88,Place,,,,,2894,,,,,,,,64293,,,,,,,,0.3861,,,,,,,,784,,,,,,,,189,,,,,,,,79,,,,,,,,0.0653075328265377,,,,,,,,0.100765306122449,,,,,,,,0.725151253241141,,,,,,,,0.00495049504950495,,,,,,,,0.0352941176470588,,,,,,,,0.0229007633587786,,,,,,,,0.8855,,,,,,,,0.0711817553559088,,,,,,,,0.0100207325501037,,,,,,,,0.0383552176917761,,,,,,,,0.860055286800277,,,,,,,,262,,,
4852212,"Northlake town, Texas",74,75,64,28,281,569,239,1854,111,25,646,897,0,19,0,1266,7,1503,89.8,93.7,81.4,87.3,Place,,,,,,2288,,,,,,,,68125,,,,,,,,0.3776,,,,,,,,636,,,,,,,,153,,,,,,,,55,,,,,,,,0.0668706293706294,,,,,,,,0.0864779874213837,,,,,,,,0.720178372352286,,,,,,,,0.00552922590837283,,,,,,,,0,,,,,,,,0,,,,,,,,0.8805,,,,,,,,0.104458041958042,,,,,,,,0.0109265734265734,,,,,,,,0.048513986013986,,,,,,,,0.810314685314685,,,,,,,,149,,
4852212,"Northlake town, Texas",77,71,55,32,248,697,246,1991,124,39,621,951,0,17,0,1348,0,1599,92.8,89,83.2,80.9,Place,,,,,,,2524,,,,,,,,81289,,,,,,,,0.3855,,,,,,,,777,,,,,,,,207,,,,,,,,86,,,,,,,,0.0820126782884311,,,,,,,,0.110682110682111,,,,,,,,0.652996845425868,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0.86475,,,,,,,,0.0974643423137876,,,,,,,,0.0154516640253566,,,,,,,,0.0491283676703645,,,,,,,,0.788827258320127,,,,,,,,148,
