GEOID,NAME,tot_popE,med_incE,giniE,pop_u18E,pop_bpE,bp_u18E,year,bp_per,cbp_per,type
76021,ZCTA5 76021,35794,74148,0.3805,7389,1949,468,2019,0.0544504665586411,0.0633373934226553,Zip
76022,ZCTA5 76022,13495,61129,0.3681,2885,752,207,2019,0.0557243423490182,0.0717504332755633,Zip
76028,ZCTA5 76028,70507,80435,0.3978,18890,4654,1621,2019,0.0660076304480406,0.0858125992588671,Zip
76031,ZCTA5 76031,17668,57366,0.4236,4491,2204,951,2019,0.12474530224134,0.211756847027388,Zip
76033,ZCTA5 76033,26081,55938,0.4331,6319,2859,1159,2019,0.109620029906829,0.183415097325526,Zip
76034,ZCTA5 76034,26418,163315,0.4361,6190,1013,260,2019,0.0383450677568325,0.0420032310177706,Zip
76035,ZCTA5 76035,2211,108274,0.4654,402,218,78,2019,0.0985979194934419,0.194029850746269,Zip
76036,ZCTA5 76036,27056,76355,0.3762,7260,1758,627,2019,0.0649763453577765,0.0863636363636364,Zip
76039,ZCTA5 76039,36087,70748,0.3967,7851,3255,913,2019,0.0901986865076066,0.11629091835435,Zip
76040,ZCTA5 76040,31519,56997,0.4068,8345,3570,1299,2019,0.113265014753006,0.155662073097663,Zip
76041,ZCTA5 76041,395,133629,0.2326,67,13,9,2019,0.0329113924050633,0.134328358208955,Zip
76044,ZCTA5 76044,4401,69067,0.3782,927,450,122,2019,0.102249488752556,0.131607335490831,Zip
76049,ZCTA5 76049,29698,76113,0.4386,5837,1992,542,2019,0.0670752239208027,0.0928559191365427,Zip
76050,ZCTA5 76050,6212,70234,0.3717,1427,505,134,2019,0.0812942691564714,0.0939032936229853,Zip
76051,ZCTA5 76051,53291,91131,0.4215,12130,3000,842,2019,0.0562946839053499,0.0694146743610882,Zip
76052,ZCTA5 76052,22290,115397,0.4007,6422,1162,297,2019,0.0521310004486317,0.0462472749922143,Zip
76053,ZCTA5 76053,30765,55711,0.4148,8321,3760,1614,2019,0.122216804810661,0.193967071265473,Zip
76054,ZCTA5 76054,12280,100988,0.3772,2862,475,143,2019,0.0386807817589577,0.0499650593990217,Zip
76055,ZCTA5 76055,2811,55208,0.4562,627,424,204,2019,0.150836001422981,0.325358851674641,Zip
76058,ZCTA5 76058,19904,55973,0.4046,5926,2836,1159,2019,0.142483922829582,0.195578805264934,Zip
76059,ZCTA5 76059,5601,44179,0.4211,1270,577,109,2019,0.103017318336011,0.0858267716535433,Zip
76060,ZCTA5 76060,8468,78500,0.4109,2183,352,105,2019,0.0415682569674067,0.0480989464040312,Zip
76061,ZCTA5 76061,37,,,0,0,0,2019,0,,Zip
76063,ZCTA5 76063,73216,97533,0.3817,21370,3171,1046,2019,0.0433102054195804,0.0489471221338325,Zip
76064,ZCTA5 76064,1818,62969,0.4064,628,77,19,2019,0.0423542354235424,0.0302547770700637,Zip
76065,ZCTA5 76065,37090,96483,0.4242,10165,1733,592,2019,0.0467241844162847,0.0582390555828824,Zip
76070,ZCTA5 76070,895,100972,0.2414,228,0,0,2019,0,0,Zip
76071,ZCTA5 76071,4589,62865,0.4744,1224,711,325,2019,0.154935715842231,0.265522875816993,Zip
76078,ZCTA5 76078,10247,70323,0.3922,2982,1175,381,2019,0.114667707621743,0.127766599597586,Zip
76084,ZCTA5 76084,9109,66205,0.3757,2374,684,162,2019,0.0750905697661653,0.0682392586352148,Zip
76092,ZCTA5 76092,31424,240507,0.4464,10168,790,244,2019,0.0251400203665988,0.0239968528717545,Zip
76093,ZCTA5 76093,1792,51316,0.4106,392,189,46,2019,0.10546875,0.11734693877551,Zip
76102,ZCTA5 76102,9282,72560,0.5037,1195,1910,561,2019,0.205774617539323,0.469456066945607,Zip
76103,ZCTA5 76103,15486,41972,0.4628,3768,3564,1352,2019,0.230143355288648,0.358811040339703,Zip
76104,ZCTA5 76104,18344,31450,0.5119,5635,6062,2742,2019,0.330462276493676,0.486601597160603,Zip
76105,ZCTA5 76105,22179,32296,0.4795,7280,7127,3220,2019,0.321340006312277,0.442307692307692,Zip
76106,ZCTA5 76106,39900,40148,0.392,12785,8738,4231,2019,0.218997493734336,0.330934689088776,Zip
76107,ZCTA5 76107,30168,66259,0.5652,5231,3609,682,2019,0.119630071599045,0.130376601032307,Zip
76108,ZCTA5 76108,43169,68860,0.4275,11522,4096,1610,2019,0.0948829020825129,0.139732685297691,Zip
76109,ZCTA5 76109,23220,82640,0.5746,4292,3382,142,2019,0.145650301464255,0.0330848089468779,Zip
76110,ZCTA5 76110,31926,51665,0.4717,8395,6649,2226,2019,0.208262857858798,0.265157832042883,Zip
76111,ZCTA5 76111,22531,48989,0.3932,6687,4183,1865,2019,0.185655319337801,0.278899356961268,Zip
76112,ZCTA5 76112,42572,45308,0.4606,10952,8372,2960,2019,0.196655078455323,0.27027027027027,Zip
76114,ZCTA5 76114,26563,53689,0.4084,7019,3733,1487,2019,0.140533825245642,0.211853540390369,Zip
76115,ZCTA5 76115,21319,38929,0.4127,7029,5210,2380,2019,0.244382944791031,0.338597240005691,Zip
76116,ZCTA5 76116,50506,51068,0.5115,11731,9883,3483,2019,0.195679721221241,0.296905634643253,Zip
76117,ZCTA5 76117,31068,49353,0.3883,8549,4940,1768,2019,0.159006051242436,0.206807813779389,Zip
76118,ZCTA5 76118,16378,69848,0.4133,4295,1289,589,2019,0.0787031383563317,0.137136204889406,Zip
76119,ZCTA5 76119,52070,37130,0.4296,16623,13486,6085,2019,0.25899750336086,0.366059074775913,Zip
76120,ZCTA5 76120,18125,54012,0.4153,4683,2728,1402,2019,0.150510344827586,0.299380738842622,Zip
76123,ZCTA5 76123,36245,85710,0.355,10870,2717,1396,2019,0.0749620637329287,0.128426862925483,Zip
76126,ZCTA5 76126,23450,92827,0.443,6058,1013,302,2019,0.0431982942430704,0.0498514361175305,Zip
76127,ZCTA5 76127,1946,87833,0.19,42,0,0,2019,0,0,Zip
76129,ZCTA5 76129,2519,,,0,0,0,2019,0,,Zip
76131,ZCTA5 76131,43542,85312,0.3286,14087,1617,572,2019,0.037136557806256,0.0406048129481082,Zip
76132,ZCTA5 76132,27243,56655,0.5169,5691,2860,1104,2019,0.104981096061374,0.193990511333685,Zip
76133,ZCTA5 76133,51505,57710,0.4329,13271,8874,3813,2019,0.172293952043491,0.287318212644111,Zip
76134,ZCTA5 76134,26151,49493,0.4469,7351,4258,1862,2019,0.162823601391916,0.253298870901918,Zip
76135,ZCTA5 76135,21973,63672,0.4688,5591,2307,791,2019,0.104992490784144,0.141477374351637,Zip
76137,ZCTA5 76137,60385,76877,0.3587,16413,5166,2151,2019,0.0855510474455577,0.131054651800402,Zip
76140,ZCTA5 76140,30723,52119,0.4107,9114,4967,2240,2019,0.161670409790711,0.245775729646697,Zip
76148,ZCTA5 76148,23993,72572,0.3448,5778,1795,645,2019,0.0748134872671196,0.111630321910696,Zip
76155,ZCTA5 76155,5813,57912,0.3201,936,486,146,2019,0.0836057113366592,0.155982905982906,Zip
76164,ZCTA5 76164,15488,35984,0.4246,4006,4123,1422,2019,0.266206095041322,0.354967548676985,Zip
76177,ZCTA5 76177,11695,94352,0.3311,3210,339,35,2019,0.0289867464728517,0.0109034267912773,Zip
76179,ZCTA5 76179,65496,92742,0.3694,20099,4204,1591,2019,0.0641871259313546,0.0791581670729887,Zip
76180,ZCTA5 76180,37524,59140,0.4006,8628,2988,1108,2019,0.0796290374160537,0.128419100602689,Zip
76182,ZCTA5 76182,31046,91998,0.4168,7252,1602,658,2019,0.0516008503510919,0.0907335907335907,Zip
76201,ZCTA5 76201,28601,33035,0.4863,2211,6785,402,2019,0.237229467501136,0.181818181818182,Zip
76205,ZCTA5 76205,21326,53949,0.4724,3460,3736,392,2019,0.175185219919347,0.113294797687861,Zip
76207,ZCTA5 76207,14588,68255,0.4198,3071,1416,475,2019,0.0970660817109953,0.154672745034191,Zip
76208,ZCTA5 76208,24621,83358,0.412,6435,1865,714,2019,0.0757483449088177,0.110955710955711,Zip
76209,ZCTA5 76209,25689,54438,0.4072,6051,4778,1603,2019,0.18599400521624,0.26491489010081,Zip
76210,ZCTA5 76210,45474,95499,0.3722,10661,2642,351,2019,0.0580991335708317,0.0329237407372667,Zip
76226,ZCTA5 76226,26761,138467,0.3964,7585,973,299,2019,0.0363588804603714,0.0394199077125906,Zip
76227,ZCTA5 76227,34036,94235,0.3761,10359,2386,1255,2019,0.0701022446821013,0.121150690221064,Zip
76234,ZCTA5 76234,16630,66409,0.4499,4427,1605,648,2019,0.0965123271196633,0.146374519990965,Zip
76240,ZCTA5 76240,28010,53045,0.4431,6850,4498,2067,2019,0.160585505176723,0.301751824817518,Zip
76244,ZCTA5 76244,77496,105182,0.3179,24749,2099,173,2019,0.0270852689171054,0.00699018142147158,Zip
76247,ZCTA5 76247,13601,90971,0.3861,3806,851,286,2019,0.0625689287552386,0.0751445086705202,Zip
76248,ZCTA5 76248,39665,138519,0.4137,11026,1186,401,2019,0.0299004159838649,0.0363685833484491,Zip
76249,ZCTA5 76249,8317,75139,0.3588,1987,653,13,2019,0.0785138872189491,0.00654252642174132,Zip
76258,ZCTA5 76258,7010,65492,0.4523,1446,590,187,2019,0.0841654778887304,0.129322268326418,Zip
76259,ZCTA5 76259,6045,82875,0.3415,1754,681,211,2019,0.112655086848635,0.120296465222349,Zip
76262,ZCTA5 76262,39425,121352,0.4189,11408,1958,558,2019,0.0496639188332277,0.0489130434782609,Zip
76266,ZCTA5 76266,16112,73554,0.4385,3858,1177,463,2019,0.0730511420059583,0.120010368066356,Zip
76271,ZCTA5 76271,1792,75714,0.4017,481,156,72,2019,0.0870535714285714,0.14968814968815,Zip
76272,ZCTA5 76272,4116,67270,0.4379,795,228,68,2019,0.0553935860058309,0.0855345911949686,Zip
76623,ZCTA5 76623,259,66750,0.4605,65,29,17,2019,0.111969111969112,0.261538461538462,Zip
76626,ZCTA5 76626,1386,56985,0.4607,450,167,60,2019,0.120490620490621,0.133333333333333,Zip
76627,ZCTA5 76627,1511,62344,0.3475,377,94,43,2019,0.0622104566512244,0.114058355437666,Zip
76636,ZCTA5 76636,1525,58889,0.421,295,149,31,2019,0.0977049180327869,0.105084745762712,Zip
76641,ZCTA5 76641,1575,40357,0.438,339,333,119,2019,0.211428571428571,0.351032448377581,Zip
76651,ZCTA5 76651,3250,56607,0.3727,749,310,66,2019,0.0953846153846154,0.0881174899866489,Zip
76652,ZCTA5 76652,1349,45216,0.3531,265,302,71,2019,0.223869532987398,0.267924528301887,Zip
76666,ZCTA5 76666,268,51528,0.3611,77,44,11,2019,0.164179104477612,0.142857142857143,Zip
76670,ZCTA5 76670,1517,47059,0.4132,360,216,75,2019,0.142386288727752,0.208333333333333,Zip
